pair_id	Sentence_A	Sentence_B	relation	order	additional_dimension	origin	A_cause_B	B_cause_A	A_precede_B	B_precede_A	answers	majority_vote	average_vote	quest_label	connective	connected_sent	conn_in_list	pair_ID	accept_answers	accept_st_dev	accept_average_vote	generated_answer_normal	generated_answer_outlines	answer_greedy_cleaned
413	Luke likes beans.	Luke hates spinach.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	other	Luke likes beans, because Luke hates spinach.	because	4469	['1', '2', '2', '1', '1', '8', '3', '1', '1', '1', '1', '1', '1', '1', '1']	1.768866554856213	1.7333333333333334	"Rating: 2

The connective ""because"" is used to indicate a causal relationship, but in this sentence, the two events (liking beans and hating spinach) are not logically connected in a way that justifies the use of ""because"	1	2
136	The girl had a fever.	Mom gave the girl an aspirin.	causality	B follows A	none	big_bench	True	False	True	False	['NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'YES', 'NO', 'YES']	no	-0.4	BA_cause	thus	The girl had a fever, because mom gave the girl an aspirin.	because	4076	['1', '2', '3', '1', '1', '1', '1', '2', '1', '1', '1', '1', '2', '1', '1']	0.5962847939999438	1.3333333333333333	"Rating: 2

Explanation: The connective ""because"" is intended to express a causal relationship, but the sentence suggests that the action of giving aspirin is the cause of the girl having a fever, which is not logically sound. Typically, aspirin is"	1	2
321	The boy chose a book.	The boy walked to the bookshelves.	temporal	A follows B	none	Descript	False	False	False	True	['YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	BA_cause	after	The boy chose a book, because the boy walked to the bookshelves.	because	1194	['4', '1', '3', '1', '7', '1', '10', '1', '6', '3', '10', '8', '6', '6', '6']	3.0521395046025592	4.866666666666666	"Rating: 2

The connective ""because"" is intended to express a causal relationship, but in this sentence, the events do not logically connect in a cause-and-effect manner. Choosing a book does not logically follow from walking to the bookshelves;"	1	2
456	The boy went to the cinema.	Lucia watched a comedy movie.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'YES']	no	-0.6	BA_temp	other	The boy went to the cinema, after Lucia watched a comedy movie.	after	2090	['6', '2', '2', '1', '6', '2', '3', '2', '7', '5', '1', '1', '2', '2', '2']	1.9482185594936607	2.933333333333333	"Rating: 2

The use of ""after"" suggests a sequence of events, but it implies that the boy's action is directly related to Lucia's action, which is not clearly established in the sentence. The sentence could be improved by clarifying"	4	2
154	The milk was left outside the fridge overnight.	The milk got sour.	causality	B follows A	none	big_bench	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_temp	thus	The milk was left outside the fridge overnight, then the milk got sour.	then	1179	['10', '10', '9', '10', '10', '9', '10', '10', '10', '10', '10', '10', '7', '10', '10']	0.7888106377466154	9.666666666666666	"Rating: 8

Explanation: The use of ""then"" indicates a sequence of events, suggesting that the milk getting sour followed the action of being left outside. However, while the sequence is clear, the causal relationship implied by the order could be"	8	8
330	Diana got ready to go to the gym.	Diana wore sweats.	temporal	B follows A	none	origin	False	False	True	False	['NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'YES']	no	-0.6	BA_cause	then	Diana got ready to go to the gym, because Diana wore sweats.	because	544	['1', '3', '6', '1', '1', '1', '4', '1', '9', '1', '1', '1', '3', '5', '4']	2.343786110832926	2.8	"Rating: 2

Explanation: The use of ""because"" suggests a causal relationship, but the connection between getting ready to go to the gym and wearing sweats is not strong. Wearing sweats is a common choice for going to the gym,"	1	2
333	The girl changed her clothes.	The girl went to the locker room.	temporal	A follows B	none	origin	False	False	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8333333333333334	AB_temp	after	The girl changed her clothes, then the girl went to the locker room.	then	3658	['6', '10', '2', '1', '2', '8', '1', '2', '1', '2', '1', '6', '8', '2', '8']	3.141125063837266	4.0	"Rating: 10

The use of ""then"" appropriately indicates a sequence of events, clearly showing that the action of changing clothes is followed by the action of going to the locker room."	8	10
88	The child was running into a road with a lot of traffic.	The parents stopped the child.	causality	B follows A	none	origin	True	False	True	False	['NO', 'NO', 'YES', 'NO', 'NO', 'YES', 'NO', 'YES', 'NO', 'NO']	no	-0.4	BA_cause	thus	The child was running into a road with a lot of traffic, because the parents stopped the child.	because	1233	['1', '1', '2', '1', '1', '2', '1', '1', '1', '1', '1', '2', '1', '1', '1']	0.4	1.2	"Rating: 1

The use of ""because"" suggests a causal relationship, but the events described do not logically connect in that way. The child's action of running into the road is not a result of the parents stopping the child; rather, it"	1	1
564	The actor read the script in the theatre.	The spectators applauded the singer.	no_rel	none	none	origin	False	False	False	False	['YES', 'YES', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.4	AB_cause	other	The actor read the script in the theatre, so the spectators applauded the singer.	so	1329	['1', '10', '3', '1', '1', '2', '1', '1', '1', '2', '10', '1', '1', '7', '1']	3.18049611783375	2.8666666666666667	"Rating: 2

The connective ""so"" is intended to express a cause-and-effect relationship, but the events in the sentence do not logically connect in that way. The actor reading the script does not lead to the spectators applauding the singer,"	1	2
574	Luca watched a movie.	Marco ate popcorn.	no_rel	none	none	origin	False	False	False	False	['NO', 'YES', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.6	AB_temp	other	Luca watched a movie, then Marco ate popcorn.	then	3583	['8', '10', '8', '1', '10', '8', '3', '1', '8', '6', '10', '1', '7', '8', '10']	3.30252428706689	6.6	"Rating: 5

Explanation: The connective ""then"" suggests a sequence of events, but it does not clearly indicate a direct relationship between Luca watching a movie and Marco eating popcorn. While it implies that Marco ate popcorn after Luca watched the movie,"	5	5
202	The bird came out of the egg.	The bird learned to fly.	temporal	B follows A	none	origin	False	False	True	False	['YES', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.6	BA_cause	then	The bird came out of the egg, because the bird learned to fly.	because	67	['5', '1', '2', '1', '1', '6', '7', '1', '1', '1', '1', '1', '2', '4', '1']	2.022100118413747	2.333333333333333	"Rating: 1

The use of ""because"" in this sentence does not accurately express a causal relationship between the two events. The bird coming out of the egg is not a result of learning to fly; rather, it is a natural developmental stage"	1	1
596	Luke's mom was a pediatrician.	The baby cried.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_temp	other	Luke's mom was a pediatrician, then the baby cried.	then	2553	['1', '1', '4', '1', '1', '8', '4', '1', '5', '1', '1', '1', '1', '8', '1']	2.49799919935936	2.6	"Rating: 2

Explanation: The use of ""then"" suggests a sequence of events, but the connection between Luke's mom being a pediatrician and the baby crying is unclear and does not logically follow. The two events seem unrelated, making the"	4	2
94	Someone left a lit cigarette in the woods.	A fire broke out.	causality	B follows A	none	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_cause	thus	Someone left a lit cigarette in the woods, so a fire broke out.	so	37	['10', '10', '7', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10']	0.7483314773547881	9.8	"Rating: 10

The connective ""so"" effectively expresses a cause-and-effect relationship between the two events: the act of leaving a lit cigarette in the woods directly leads to the fire breaking out."	9	10
421	Kate ate soup.	Kate ate the cake.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'YES', 'NO', 'YES', 'NO', 'NO', 'YES', 'NO']	no	-0.4	BA_temp	other	Kate ate soup, after Kate ate the cake.	after	436	['10', '10', '8', '1', '8', '9', '8', '2', '8', '5', '1', '8', '9', '8', '9']	3.021405118299909	6.933333333333334	"Rating: 1

The use of ""after"" in this sentence is incorrect because it suggests a temporal relationship, but the events are not logically connected in a meaningful way. Eating soup after eating cake does not imply a clear sequence that makes sense in"	1	1
308	Kevin put the cake into the oven.	Kevin preheated the oven.	temporal	A follows B	none	Descript	False	False	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_cause	after	Kevin put the cake into the oven, so Kevin preheated the oven.	so	3281	['1', '3', '9', '1', '6', '2', '7', '1', '2', '2', '1', '1', '4', '1', '6']	2.55255862921022	3.1333333333333333	"Rating: 2

Explanation: The connective ""so"" implies a cause-and-effect relationship, suggesting that putting the cake into the oven is a direct result of preheating the oven. However, the sequence of events is not logically connected in this"	4	2
315	The mother served the cake to the family.	The mother decorated the cake.	temporal	A follows B	none	Descript	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	after	The mother served the cake to the family, after the mother decorated the cake.	after	1212	['10', '10', '2', '6', '6', '2', '5', '1', '4', '10', '10', '1', '10', '9', '1']	3.655133376499413	5.8	"Rating: 10

The use of ""after"" correctly indicates that the event of decorating the cake occurred before the event of serving the cake, clearly expressing the temporal relationship between the two events."	8	10
47	Luke's girlfriend thinks he is childish.	Luke loves playing video games.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_temp	because	Luke's girlfriend thinks he is childish, then Luke loves playing video games.	then	3603	['1', '1', '8', '1', '5', '2', '2', '1', '5', '1', '1', '1', '2', '8', '1']	2.4675674031095665	2.6666666666666665	"Rating: 3

The connective ""then"" suggests a sequence of events, but the relationship between Luke's girlfriend thinking he is childish and Luke loving playing video games is not clearly causal or sequential. The two statements seem unrelated, making the use of"	4	3
32	The girl decided to buy drugs.	The girl is depressed.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES']	yes	0.8	BA_cause	because	The girl decided to buy drugs, because the girl is depressed.	because	388	['9', '10', '7', '10', '10', '8', '6', '10', '8', '8', '10', '8', '10', '7', '9']	1.299572579307862	8.666666666666666	"Rating: 8

The connective ""because"" effectively expresses a causal relationship between the girl's depression and her decision to buy drugs. However, the sentence could be improved by making it more concise and avoiding repetition."	8	8
284	The woman got out of the bathtub.	The woman opened the bathtub drain.	temporal	B follows A	none	Descript	False	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_cause	then	The woman got out of the bathtub, so the woman opened the bathtub drain.	so	532	['9', '10', '6', '10', '8', '8', '8', '7', '10', '5', '10', '10', '7', '9', '9']	1.540562667772179	8.4	"Rating: 5

Explanation: The connective ""so"" suggests a causal relationship, implying that the woman's action of opening the bathtub drain is a direct result of getting out of the bathtub. While it is reasonable to assume that getting out of the bathtub"	6	5
167	The dodo went extinct in the last century.	People killed the dodo for the meat.	causality	A follows B	none	e-care	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_cause	because	The dodo went extinct in the last century, because people killed the dodo for the meat.	because	3505	['10', '10', '9', '10', '10', '9', '9', '10', '10', '10', '10', '10', '10', '10', '10']	0.3999999999999999	9.8	"Rating: 10

The connective ""because"" effectively expresses the causal relationship between the two events: the extinction of the dodo and the actions of people killing it for meat."	8	10
479	Brad planned a weekend getaway with his friends.	Brad cleaned the house.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO']	no	-0.6	AB_temp	other	Brad planned a weekend getaway with his friends, then Brad cleaned the house.	then	462	['7', '4', '8', '5', '10', '9', '8', '10', '10', '6', '10', '10', '7', '7', '4']	2.1186998109427604	7.666666666666667	"Rating: 4

Explanation: The use of ""then"" suggests a sequence of events, but the connection between planning a getaway and cleaning the house is not strong. Cleaning the house does not logically follow from planning a getaway; it seems more like"	5	4
471	Lili graduated from college.	Amanda applied to a university.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'YES']	no	-0.6	BA_temp	other	Lili graduated from college, after Amanda applied to a university.	after	3753	['1', '3', '6', '1', '10', '9', '1', '1', '10', '4', '1', '5', '5', '7', '2']	3.261901286060018	4.4	"Rating: 2

The use of ""after"" suggests a sequence of events, but it does not clearly indicate a logical relationship between Lili's graduation and Amanda's application. The connection between the two events is weak, as one does not necessarily"	1	2
477	The speed limit was too low.	Mark had a red car.	no_rel	none	none	origin	False	False	False	False	['NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_temp	other	The speed limit was too low, after Mark had a red car.	after	268	['1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '2', '1']	0.339934634239519	1.1333333333333333	"Rating: 2

Explanation: The use of ""after"" in this sentence is inappropriate because it suggests a temporal relationship between the speed limit being too low and Mark having a red car, which does not logically connect the two events. The sentence does"	1	2
214	Matt had his breakfast.	Matt got out of bed.	temporal	A follows B	none	origin	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'NO']	yes	0.6	BA_temp	after	Matt had his breakfast, after Matt got out of bed.	after	4286	['5', '10', '8', '10', '10', '1', '1', '1', '10', '10', '10', '6', '9', '10', '10']	3.536476589299958	7.4	"Rating: 5

Explanation: The use of ""after"" indicates a sequence of events, but the sentence structure suggests that the breakfast occurred as a result of getting out of bed. While it is acceptable, it could be clearer if rephrased"	7	5
393	Paola put on her swimsuit.	Paola went swimming.	temporal	B follows A	none	origin	False	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'NO', 'YES', 'YES', 'YES']	yes	0.6	BA_cause	then	Paola put on her swimsuit, because Paola went swimming.	because	1188	['3', '10', '9', '1', '10', '6', '1', '6', '2', '5', '10', '10', '9', '10', '10']	3.4679484809706547	6.8	"Rating: 3

Explanation: The use of ""because"" suggests a causal relationship, but the connection between putting on a swimsuit and going swimming is not strong enough to justify it. While putting on a swimsuit is typically a preparatory action for swimming"	4	3
188	Mike's car was damaged.	Luke crashed into Mike's car.	causality	A follows B	none	origin	False	True	False	True	['YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO']	no	-0.6	AB_temp	because	Mike's car was damaged, then Luke crashed into Mike's car.	then	3850	['1', '1', '2', '1', '6', '1', '1', '1', '1', '3', '1', '1', '4', '1', '1']	1.436043948569201	1.7333333333333334	"Rating: 5

Explanation: The use of ""then"" suggests a sequence of events, but it does not clearly indicate that Luke's crash was a direct result of Mike's car being damaged. The relationship between the two events is ambiguous, as"	6	5
442	Luke ate spicy food at the restaurant.	Luke prepared a delicious spinach salad.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES']	no	-0.8	BA_temp	other	Luke ate spicy food at the restaurant, after Luke prepared a delicious spinach salad.	after	563	['1', '1', '5', '1', '7', '8', '1', '1', '3', '3', '1', '9', '1', '8', '2']	2.9634814361190496	3.466666666666667	"Rating: 2

Explanation: The use of ""after"" suggests a sequence of events, but the relationship between eating spicy food and preparing a salad is not clearly causal or sequential in a meaningful way. The sentence implies that the salad preparation is a"	1	2
167	The dodo went extinct in the last century.	People killed the dodo for the meat.	causality	A follows B	none	e-care	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO']	no	-0.8	AB_temp	because	The dodo went extinct in the last century, then people killed the dodo for the meat.	then	3348	['1', '1', '2', '10', '1', '8', '1', '1', '10', '1', '1', '1', '2', '1', '1']	3.31058907144937	2.8	"Rating: 4

Explanation: The use of ""then"" suggests a sequence of events, but it does not accurately reflect a causal relationship between the dodo's extinction and people killing it for meat. The extinction of the dodo is a broader"	7	4
285	The flower bloomed.	The flower withered.	temporal	B follows A	none	Descript	False	False	True	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	then	The flower bloomed, because the flower withered.	because	1176	['1', '1', '2', '1', '1', '1', '3', '1', '1', '2', '1', '1', '1', '1', '1']	0.573488351136175	1.2666666666666666	"Rating: 1

The use of ""because"" in this sentence is incorrect, as it suggests a causal relationship where the blooming of the flower is a result of it withering, which is illogical. Typically, withering would precede blooming"	1	1
562	The doctor works at the hospital.	Karen scheduled an appointment with her dentist.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	other	The doctor works at the hospital, because Karen scheduled an appointment with her dentist.	because	2492	['1', '1', '3', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1']	0.4988876515698589	1.1333333333333333	"Rating: 1

The use of ""because"" in this sentence does not appropriately express a causal relationship between the two events. The doctor's work at the hospital is not a result of Karen scheduling an appointment with her dentist."	1	1
585	Luke has never swum in the sea.	Kate had a boat.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	AB_cause	other	Luke has never swum in the sea, so Kate had a boat.	so	87	['1', '9', '3', '1', '4', '4', '1', '1', '1', '2', '1', '1', '1', '5', '1']	2.2150996967781533	2.4	"Rating: 1

The connective ""so"" implies a causal relationship, suggesting that Luke's lack of experience swimming in the sea somehow leads to Kate having a boat, which does not logically follow."	1	1
218	Julie bought some fruit.	Julie went to the market.	temporal	A follows B	none	origin	False	False	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_cause	after	Julie bought some fruit, so Julie went to the market.	so	3488	['1', '2', '9', '1', '5', '2', '4', '1', '4', '2', '1', '1', '3', '1', '2']	2.122891110412088	2.6	"Rating: 7

Explanation: The connective ""so"" indicates a cause-and-effect relationship, suggesting that Julie's action of buying fruit was a result of her going to the market. However, the sentence could imply that going to the market was a"	8	7
501	Mary did not like stray dogs.	The girl saw a cat with a long tail.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_temp	other	Mary did not like stray dogs, after the girl saw a cat with a long tail.	after	1061	['1', '1', '2', '1', '4', '2', '1', '1', '1', '1', '1', '1', '1', '1', '1']	0.7888106377466154	1.3333333333333333	"Rating: 2

Explanation: The use of ""after"" in this sentence is inappropriate because it suggests a temporal relationship between the two events, but the events are not logically connected in that way. The dislike for stray dogs does not logically follow from"	1	2
431	There must be something wrong with Tom's nose.	Tom cannot see clearly.	no_rel	none	none	e-care	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	other	There must be something wrong with Tom's nose, because Tom cannot see clearly.	because	2066	['1', '1', '8', '1', '2', '8', '7', '1', '1', '3', '1', '1', '1', '8', '1']	2.9211869733608857	3.0	"Rating: 3

Explanation: The use of ""because"" suggests a causal relationship, but the connection between Tom's nose and his inability to see clearly is not clearly established. The sentence implies a reason, but it does not logically follow that a"	4	3
568	Susy was a teacher.	The gym instructor assigned an exercise.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'YES', 'NO']	no	-0.6	AB_cause	other	Susy was a teacher, so the gym instructor assigned an exercise.	so	3167	['1', '4', '5', '1', '1', '8', '5', '1', '1', '2', '1', '1', '1', '3', '1']	2.0912516188477497	2.4	"Rating: 2

The connective ""so"" suggests a causal relationship, implying that Susy's role as a teacher directly led to the gym instructor assigning an exercise. However, the connection between being a teacher and the gym instructor's action is unclear and"	1	2
76	Simone buys a lot of cat food every week.	Simone has three cats at home.	causality	A follows B	none	origin	False	True	False	True	['YES', 'NO', 'YES', 'YES', 'NO', 'NO', 'NO', 'YES', 'YES', 'YES']	yes	0.2	AB_temp	because	Simone buys a lot of cat food every week, then Simone has three cats at home.	then	4241	['1', '3', '9', '1', '5', '2', '4', '2', '8', '1', '1', '6', '1', '1', '1']	2.644911256650316	3.066666666666667	"Rating: 4

Explanation: The use of ""then"" suggests a sequence of events, but it does not effectively convey a clear causal or logical relationship between buying cat food and having three cats. While it implies that buying cat food is related to"	5	4
454	Camilla edited her photos from the trip.	The model in the photo was beautiful.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'YES', 'NO', 'NO', 'YES', 'NO', 'NO', 'YES', 'YES']	no	-0.2	BA_cause	other	Camilla edited her photos from the trip, because the model in the photo was beautiful.	because	2575	['1', '10', '5', '6', '6', '8', '8', '1', '7', '5', '10', '2', '5', '9', '2']	2.981423969999719	5.666666666666667	"Rating: 3

Explanation: The use of ""because"" suggests a causal relationship, implying that the beauty of the model was the reason for Camilla editing her photos. However, the connection is weak because editing photos is not directly caused by the"	7	3
524	Jane used gels to disinfect her hands.	Clara washed her hands in the bathroom.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_cause	other	Jane used gels to disinfect her hands, because Clara washed her hands in the bathroom.	because	4420	['1', '3', '5', '1', '4', '1', '8', '3', '1', '4', '1', '8', '7', '2', '7']	2.5940101944458296	3.733333333333333	"Rating: 2

The connective ""because"" is intended to express a causal relationship, but the events described do not logically connect in a way that makes sense. Jane's action of using gels to disinfect her hands does not have a clear causal link"	1	2
566	Someone called the police.	Someone called an ambulance.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'YES']	no	-0.6	BA_cause	other	Someone called the police, because someone called an ambulance.	because	2742	['4', '3', '3', '1', '5', '1', '6', '1', '1', '5', '1', '1', '2', '4', '1']	1.743559577416269	2.6	"Rating: 2

The use of ""because"" in this sentence suggests a causal relationship, implying that the act of calling the police was a direct result of calling the ambulance. However, the connection between the two events is weak, as calling an"	1	2
392	Paola went to the beach.	Paola put on her swimsuit.	temporal	A follows B	none	origin	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	after	Paola went to the beach, after Paola put on her swimsuit.	after	731	['7', '3', '8', '10', '10', '9', '2', '6', '10', '2', '1', '4', '5', '8', '10']	3.176301133219092	6.333333333333333	"Rating: 8

The sentence ""Paola went to the beach, after Paola put on her swimsuit"" effectively uses ""after"" to indicate the sequence of events. It clearly shows that putting on the swimsuit is a prerequisite for going to the"	7	8
261	Sara chose a plant.	Sara went to the garden center.	temporal	A follows B	none	Descript	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	after	Sara chose a plant, after Sara went to the garden center.	after	2959	['10', '10', '2', '1', '10', '8', '4', '1', '1', '2', '1', '2', '5', '10', '9']	3.8029228525204415	5.066666666666666	"Rating: 5

Explanation: The use of ""after"" indicates a sequence of events, but the sentence structure is somewhat awkward. It suggests that the choice of the plant occurred after going to the garden center, which is logical, but the phr"	4	5
423	Sara works at the university.	Kelly is a researcher.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO']	no	-0.8	BA_cause	other	Sara works at the university, because Kelly is a researcher.	because	1420	['1', '2', '2', '1', '1', '2', '1', '1', '1', '1', '1', '1', '1', '3', '7']	1.5260697523012796	1.7333333333333334	"Rating: 1

The connective ""because"" is used incorrectly here, as it suggests a causal relationship that does not logically follow. Sara's employment at the university is not a result of Kelly being a researcher."	1	1
179	John has allergic reactions to lobsters.	John must avoid lobsters.	causality	B follows A	none	e-care	True	False	True	False	['NO', 'YES', 'NO', 'YES', 'YES', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.2	BA_temp	thus	John has allergic reactions to lobsters, after John must avoid lobsters.	after	1981	['6', '10', '7', '1', '5', '1', '1', '1', '10', '3', '1', '7', '6', '1', '3']	3.208322510804257	4.2	"Rating: 3

The use of ""after"" in this sentence is not appropriate because it suggests a temporal sequence rather than a causal or conditional relationship. The sentence implies that John's allergic reactions to lobsters lead to him avoiding them, which is better"	1	3
216	Kevin fell asleep.	Kevin went to bed.	temporal	A follows B	none	origin	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	after	Kevin fell asleep, after Kevin went to bed.	after	43	['10', '10', '7', '10', '10', '1', '10', '1', '1', '10', '10', '3', '10', '10', '9']	3.703451843288307	7.466666666666667	"Rating: 5

Explanation: The use of ""after"" indicates a sequence of events, which is appropriate here. However, the sentence could be improved by making it clearer that falling asleep is a direct consequence of going to bed, rather than just"	4	5
85	The girl had a nightmare.	The girl woke up suddenly.	causality	B follows A	none	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_cause	thus	The girl had a nightmare, so the girl woke up suddenly.	so	3	['8', '10', '9', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10', '10']	0.5416025603090642	9.8	"Rating: 10

The connective ""so"" effectively expresses a cause-and-effect relationship between the two events: the nightmare caused the girl to wake up suddenly. The sentence is clear and logically coherent."	8	10
458	The boy bought a car.	The girl bought a book.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_temp	other	The boy bought a car, then the girl bought a book.	then	3171	['6', '4', '6', '1', '10', '10', '7', '2', '1', '7', '10', '9', '4', '8', '7']	3.030218180630269	6.133333333333334	"Rating: 4

The connective ""then"" suggests a sequence of events, but it does not clearly indicate a strong relationship between the two actions (buying a car and buying a book). The events seem unrelated, which makes the use of """	6	4
22	Jeff decided to drink a glass of whiskey instead of four.	Jeff is the designated driver tonight.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'YES', 'NO', 'NO', 'YES', 'YES', 'NO', 'YES', 'YES', 'NO']	inconclusive	0.0	AB_cause	because	Jeff decided to drink a glass of whiskey instead of four, so Jeff is the designated driver tonight.	so	4479	['1', '10', '7', '10', '8', '10', '8', '4', '4', '9', '10', '10', '7', '10', '4']	2.825282680055612	7.466666666666667	"Rating: 8

Explanation: The connective ""so"" effectively indicates a causal relationship between Jeff's decision to drink less whiskey and his role as the designated driver. However, the connection could be slightly clearer if it explicitly stated that drinking less whiskey was"	8	8
16	Gary decided to copy the History essay rather than write it by himself.	Gary does not like to study History.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_temp	because	Gary decided to copy the history essay rather than write it by himself, then Gary does not like to study history.	then	64	['1', '6', '5', '1', '3', '1', '2', '1', '6', '3', '1', '1', '1', '2', '1']	1.8135294011647256	2.333333333333333	"Rating: 3

Explanation: The use of ""then"" suggests a sequence of events, but the connection between Gary copying the essay and his dislike for studying history is not clearly causal or sequential. The sentence implies a relationship, but it does not"	4	3
