pair_id	Sentence_A	Sentence_B	relation	order	additional_dimension	origin	A_cause_B	B_cause_A	A_precede_B	B_precede_A	answers	majority_vote	average_vote	quest_label	connective	connected_sent	conn_in_list	pair_ID	accept_answers	accept_st_dev	accept_average_vote	generated_answer_normal	generated_answer_outlines	answer_greedy_cleaned
237	James made a shopping list.	James went to the grocery store.	temporal	B follows A	none	Descript	False	False	True	False	['NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'YES']	no	-0.4	BA_temp	then	James made a shopping list, after James went to the grocery store.	after	2184	['4', '8', '6', '1', '1', '10', '1', '8', '1', '6', '1', '1', '1', '10', '1']	3.5023801430836525	4.0	"Rating: 5

The use of ""after"" in the sentence indicates a sequence of events, which is appropriate. However, the structure of the sentence is somewhat awkward because it repeats ""James"" unnecessarily. A more fluid construction would improve clarity,"	7	5
309	The chef put the mixture into the cake pan.	The chef sprayed the cake pan with nonstick spray.	temporal	A follows B	none	Descript	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'NO', 'NO', 'YES', 'NO', 'YES', 'YES']	yes	0.4	BA_cause	after	The chef put the mixture into the cake pan, because the chef sprayed the cake pan with nonstick spray.	because	980	['8', '3', '9', '6', '1', '3', '1', '7', '10', '7', '1', '7', '10', '9', '5']	3.166491223210111	5.8	"Rating: 3

The connective ""because"" suggests a causal relationship, indicating that the action of putting the mixture into the cake pan is a result of spraying the pan with nonstick spray. However, the relationship is not logically strong, as spraying"	4	3
349	Simona folded the clothes.	Simona took the clothes from the washing machine.	temporal	A follows B	none	origin	False	False	False	True	['YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES']	yes	0.6	BA_temp	after	Simona folded the clothes, after Simona took the clothes from the washing machine.	after	4403	['9', '10', '9', '10', '3', '10', '10', '10', '1', '7', '10', '9', '10', '10', '10']	2.704728370013439	8.533333333333333	"Rating: 8/10

The use of ""after"" in this sentence appropriately indicates a temporal relationship between the two events. It clearly conveys that Simona folded the clothes subsequent to taking them from the washing machine. However, the sentence could be"	7	10
85	The girl had a nightmare.	The girl woke up suddenly.	causality	B follows A	none	origin	True	False	True	False	['YES', 'NO', 'YES', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.4	BA_cause	thus	The girl had a nightmare, because the girl woke up suddenly.	because	2896	['8', '4', '6', '1', '1', '6', '1', '1', '2', '1', '1', '1', '1', '9', '4']	2.7535835237417845	3.1333333333333333	"Rating: 3

Explanation: The connective ""because"" is typically used to indicate a cause-and-effect relationship. In this sentence, the structure suggests that waking up suddenly is the cause of the nightmare, which is not logically sound. Generally, a"	7	3
79	Lucy cares about children's health.	Lucy works in a pediatric hospital.	causality	B follows A	none	origin	True	False	True	False	['NO', 'YES', 'NO', 'NO', 'YES', 'YES', 'NO', 'YES', 'YES', 'NO']	inconclusive	0.0	BA_cause	thus	Lucy cares about children's health, because Lucy works in a pediatric hospital.	because	861	['9', '10', '10', '10', '5', '10', '4', '7', '10', '9', '5', '10', '10', '10', '9']	2.093375795747678	8.533333333333333	"Rating: 8/10

The connective ""because"" effectively expresses a causal relationship between Lucy's caring about children's health and her working in a pediatric hospital. It suggests that her job influences her concern for children's health, which is a reasonable interpretation."	8	10
551	Julie opened the closet.	Julie spent a lot of time putting on makeup.	no_rel	none	none	origin	False	False	False	False	['YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_temp	other	Julie opened the closet, after Julie spent a lot of time putting on makeup.	after	1532	['6', '3', '3', '2', '1', '7', '3', '8', '5', '1', '6', '8', '10', '4', '8']	2.7325202042558927	5.0	"Rating: 3

The use of ""after"" in this sentence is somewhat awkward because it suggests a temporal relationship, but it doesn't clearly convey a logical connection between the two events. Opening the closet doesn't logically follow from spending time on makeup; they"	4	3
419	The lake is calm.	There is a rough sea.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_temp	other	The lake is calm, after there is a rough sea.	after	63	['3', '3', '7', '8', '3', '1', '1', '1', '2', '2', '3', '4', '1', '1', '9']	2.568181371234429	3.2666666666666666	"Rating: 3

Explanation: The use of ""after"" in this sentence is not appropriate because it suggests a temporal relationship that doesn't logically connect the two events. The calmness of the lake does not necessarily follow from the rough sea; rather,"	1	3
114	Sam's wife went to buy some meat.	Sam wished to eat  the stew for supper.	causality	A follows B	none	e-care	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'NO', 'YES', 'YES']	yes	0.6	BA_temp	because	Sam's wife went to buy some meat, after Sam wished to eat  the stew for supper.	after	3313	['9', '2', '8', '5', '3', '7', '4', '6', '10', '2', '3', '10', '10', '10', '9']	3.03021818063027	6.533333333333333	"Rating: 6

The use of ""after"" suggests a sequence of events, indicating that Sam's wife went to buy meat following Sam's wish to eat stew. However, the connection between the two events could be clearer. The sentence implies a"	7	6
285	The flower bloomed.	The flower withered.	temporal	B follows A	none	Descript	False	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_temp	then	The flower bloomed, then the flower withered.	then	250	['9', '10', '10', '10', '8', '10', '10', '10', '10', '7', '8', '10', '10', '10', '10']	0.9568466729604884	9.466666666666669	"Rating: 7

The connective ""then"" indicates a sequence of events, suggesting that the blooming of the flower was followed by its withering. While it effectively conveys the order of events, it does not imply a causal relationship between the two actions"	7	7
60	Karl stole a sandwich from the supermarket.	Karl did not have money for lunch.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES']	yes	0.8	BA_cause	because	Karl stole a sandwich from the supermarket, because Karl did not have money for lunch.	because	283	['9', '10', '9', '10', '7', '8', '10', '10', '10', '8', '4', '10', '10', '10', '10']	1.632993161855452	9.0	"Rating: 8/10

The connective ""because"" effectively expresses a causal relationship between the two events. It indicates that Karl's action of stealing the sandwich is directly linked to his lack of money for lunch, which makes sense logically. However,"	8	10
45	Jenny wants to look like a model.	Jenny has decided to eat only one piece of fruit as a meal.	causality	B follows A	socially_challenging	origin	True	False	True	False	['NO', 'NO', 'NO', 'YES', 'YES', 'YES', 'NO', 'NO', 'NO', 'YES']	no	-0.2	BA_cause	thus	Jenny wants to look like a model, because Jenny has decided to eat only one piece of fruit as a meal.	because	58	['5', '5', '2', '2', '1', '4', '1', '1', '1', '2', '1', '1', '1', '10', '4']	2.434930982366623	2.7333333333333334	"Rating: 3

The connective ""because"" suggests a causal relationship, implying that Jenny's desire to look like a model is directly caused by her decision to eat only one piece of fruit as a meal. However, this connection is weak and not"	4	3
161	The girl caught a cold.	It was winter but the girl didn't wear her sweater.	causality	A follows B	none	big_bench	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	because	The girl caught a cold, after it was winter but the girl didn't wear her sweater.	after	1627	['8', '3', '7', '2', '2', '4', '1', '1', '3', '2', '3', '1', '1', '3', '10']	2.678307923546756	3.4	"Rating: 4

The use of ""after"" in this sentence is not appropriate because it suggests a temporal relationship, but the events described do not clearly indicate that the catching of a cold occurred as a direct result of it being winter. Additionally,"	4	4
350	Simona put the clothes in the wardrobe	Simona put the clothes in the dryer.	temporal	A follows B	none	origin	False	False	False	True	['NO', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.6	BA_cause	after	Simona put the clothes in the wardrobe, because Simona put the clothes in the dryer.	because	139	['7', '2', '4', '1', '1', '3', '1', '1', '2', '2', '1', '5', '1', '6', '2']	1.9252705437591533	2.6	"Rating: 2

The connective ""because"" suggests a causal relationship, indicating that one event is the reason for the other. In this case, putting the clothes in the wardrobe does not logically follow from putting the clothes in the dryer; rather,"	8	2
480	Brian closed the book.	Camilla read the journal.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	other	Brian closed the book, because Camilla read the journal.	because	3230	['4', '6', '1', '2', '2', '1', '1', '1', '2', '1', '1', '9', '2', '2', '5']	2.270584848790187	2.6666666666666665	"Rating: 3

The connective ""because"" typically indicates a causal relationship, where one event is the reason for the other. In this sentence, it suggests that Brian closed the book as a direct result of Camilla reading the journal, which does"	7	3
460	The constellations are a wonder to behold on a clear night.	The sea is barely visible from the city.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	other	The constellations are a wonder to behold on a clear night, because the sea is barely visible from the city.	because	4516	['3', '3', '1', '3', '1', '1', '2', '1', '3', '2', '1', '5', '1', '1', '10']	2.305548862105411	2.533333333333333	"Rating: 2

Explanation: The connective ""because"" is used to indicate a causal relationship, but in this sentence, the two events (the constellations being a wonder to behold and the sea being barely visible) are not logically connected."	1	2
11	Cindy cheated to win the lottery.	Cindy can finally book a vacation around the world.	causality	B follows A	socially_challenging	origin	True	False	True	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_temp	thus	Cindy cheated to win the lottery, after Cindy can finally book a vacation around the world.	after	4285	['8', '2', '5', '6', '1', '6', '1', '8', '2', '2', '1', '8', '1', '6', '10']	3.073904502239601	4.466666666666667	"Rating: 3

Explanation: The use of ""after"" suggests a temporal relationship, indicating that one event follows another in time. However, the connection between cheating to win the lottery and being able to book a vacation is not clearly established. The"	1	3
248	Frank decided to go to London by train.	Frank checked the schedule of the trains to London.	temporal	B follows A	none	Descript	False	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_cause	then	Frank decided to go to london by train, so Frank checked the schedule of the trains to london.	so	1063	['9', '10', '10', '10', '10', '10', '10', '10', '10', '9', '10', '10', '10', '10', '10']	0.339934634239519	9.866666666666667	"Rating: 7/10

The connective ""so"" indicates a cause-and-effect relationship, suggesting that Frank checked the train schedule as a result of his decision to go to London by train. While this connection makes sense, it could be clearer if"	7	10
21	Mark is a prostitute.	Mark has a lot of sex.	causality	B follows A	socially_challenging	origin	True	False	True	False	['NO', 'NO', 'NO', 'YES', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.6	BA_cause	thus	Mark is a prostitute, because Mark has a lot of sex.	because	656	['5', '3', '1', '5', '4', '4', '1', '1', '1', '5', '1', '6', '2', '1', '10']	2.521022720158538	3.333333333333333	"Rating: 4

The connective ""because"" suggests a causal relationship, implying that Mark's profession as a prostitute is a direct result of having a lot of sex. While there is a connection between the two events, the reasoning is overly simplistic and"	7	4
419	There is a rough sea.	The lake is calm.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_temp	other	There is a rough sea, after the lake is calm.	after	492	['3', '1', '5', '8', '1', '1', '1', '1', '1', '2', '1', '5', '1', '1', '10']	2.8095076674273973	2.8	"Rating: 3

Explanation: The use of ""after"" suggests a temporal relationship, indicating that one event follows the other in time. However, the sentence implies a contradiction between the two states (rough sea vs. calm lake), which makes the"	1	3
20	Melanie did not have her children vaccinated.	Melanie thinks vaccines are toxic.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'YES', 'NO']	no	-0.4	AB_cause	because	Melanie did not have her children vaccinated, so Melanie thinks vaccines are toxic.	so	676	['6', '7', '4', '1', '3', '4', '2', '1', '4', '5', '1', '9', '2', '4', '9']	2.578543947441829	4.133333333333334	"Rating: 4

Explanation: The connective ""so"" suggests a causal relationship, implying that Melanie's belief about vaccines being toxic is a direct result of her decision not to vaccinate her children. However, the connection is not strongly supported; the"	7	4
390	Laura took off her boots.	Laura put on her slippers.	temporal	B follows A	none	origin	False	False	True	False	['YES', 'YES', 'YES', 'NO', 'YES', 'NO', 'NO', 'NO', 'YES', 'NO', 'YES', 'NO']	inconclusive	0.0	BA_cause	then	Laura took off her boots, because Laura put on her slippers.	because	4110	['7', '5', '6', '1', '4', '3', '3', '5', '10', '3', '1', '10', '1', '7', '3']	2.8472208672083497	4.6	"Rating: 3

Explanation: The connective ""because"" typically indicates a causal relationship, where one event is the reason for the other. In this sentence, taking off boots does not logically follow from putting on slippers; rather, it is more of"	7	3
85	The girl had a nightmare.	The girl woke up suddenly.	causality	B follows A	none	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_temp	thus	The girl had a nightmare, then the girl woke up suddenly.	then	4502	['5', '10', '10', '8', '10', '10', '2', '10', '10', '8', '10', '10', '10', '10', '10']	2.276449477195184	8.866666666666667	"Rating: 6

Explanation: The connective ""then"" indicates a sequence of events, suggesting that the waking up suddenly followed the nightmare. However, it does not imply a causal relationship between the two events, which could make the connection feel somewhat weak"	7	6
157	A flower grew.	The gardener planted a seed.	causality	A follows B	none	big_bench	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	because	A flower grew, after the gardener planted a seed.	after	1454	['9', '6', '10', '10', '10', '10', '10', '10', '10', '7', '10', '10', '10', '10', '10']	1.203698005684519	9.466666666666669	"Rating: 8/10

The use of ""after"" in the sentence effectively indicates a temporal relationship between the two events: the planting of the seed and the growth of the flower. It clearly conveys that the growth occurred subsequent to the action of"	7	10
38	Carmen did not know where to leave the dog during the holidays.	Carmen abandoned the dog on the street.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	AB_cause	thus	Carmen did not know where to leave the dog during the holidays, so Carmen abandoned the dog on the street.	so	2798	['7', '10', '7', '10', '10', '5', '10', '10', '1', '7', '8', '10', '10', '10', '10']	2.521022720158538	8.333333333333334	"Rating: 3

Explanation: The connective ""so"" implies a causal relationship, suggesting that Carmen's lack of knowledge about where to leave the dog directly led to her decision to abandon it. However, abandoning a pet is a drastic and unethical action"	4	3
148	John washed his car.	John's car got dirty.	causality	A follows B	none	big_bench	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES']	inconclusive	0.0	AB_temp	because	John washed his car, then John's car got dirty.	then	1054	['6', '10', '1', '8', '8', '3', '3', '8', '3', '4', '1', '10', '10', '8', '10']	3.2700662582481925	6.2	"Rating: 2

The connective ""then"" suggests a sequence of events, but in this case, it does not effectively express a logical relationship between washing the car and it getting dirty. Washing a car typically leads to it being clean, not dirty"	4	2
216	Kevin fell asleep.	Kevin went to bed.	temporal	A follows B	none	origin	False	False	False	True	['NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	AB_temp	after	Kevin fell asleep, then Kevin went to bed.	then	2458	['6', '8', '1', '1', '1', '3', '1', '1', '1', '1', '1', '10', '1', '3', '3']	2.8095076674273973	2.8	"Rating: 5

Explanation: The connective ""then"" suggests a sequence of events, which is appropriate here since falling asleep typically precedes going to bed. However, the relationship could be clearer, as one might expect going to bed to happen before"	7	5
553	The dad put some oil on the pan fries.	Jerry ate a lot of shallots.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	AB_temp	other	The dad put some oil on the pan fries, then Jerry ate a lot of shallots.	then	3769	['5', '8', '2', '1', '1', '2', '1', '9', '1', '1', '1', '10', '9', '1', '10']	3.739280976634709	4.133333333333334	"Rating: 3

The use of ""then"" suggests a sequence of events, but the connection between putting oil on the pan and Jerry eating shallots is unclear and seems weak. The two actions do not logically relate to each other, making the"	1	3
393	Paola went swimming.	Paola put on her swimsuit.	temporal	A follows B	none	origin	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES']	yes	0.8	BA_cause	after	Paola went swimming, because Paola put on her swimsuit.	because	4150	['8', '8', '7', '2', '3', '2', '1', '9', '2', '6', '3', '7', '1', '6', '5']	2.699794230842212	4.666666666666667	"Rating: 3

The connective ""because"" suggests a causal relationship, implying that Paola went swimming as a direct result of putting on her swimsuit. However, the relationship is not strong, as putting on a swimsuit is a common precursor to swimming"	4	3
220	The sun set.	The sun rose.	temporal	A follows B	none	origin	False	False	False	True	['YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'NO', 'YES']	yes	0.4	AB_temp	after	The sun set, then the sun rose.	then	1019	['9', '10', '10', '10', '10', '10', '2', '9', '10', '8', '10', '10', '10', '10', '10']	2.006655592438988	9.2	"Rating: 6

Explanation: The connective ""then"" indicates a sequence of events, which is appropriate here since the rising of the sun follows its setting. However, the relationship could be seen as somewhat simplistic or lacking in depth, as it does"	7	6
16	Gary decided to copy the History essay rather than write it by himself.	Gary does not like to study History.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	BA_cause	because	Gary decided to copy the history essay rather than write it by himself, because Gary does not like to study history.	because	3722	['8', '10', '10', '10', '10', '6', '10', '10', '10', '7', '8', '10', '10', '10', '10']	1.2892719737209144	9.266666666666667	"Rating: 8/10

The connective ""because"" effectively expresses the causal relationship between Gary's decision to copy the essay and his dislike for studying history. It clearly indicates that his lack of interest in the subject is the reason for his choice."	8	10
383	Laura put on her headphones.	Laura chose a song to listen to.	temporal	B follows A	none	origin	False	False	True	False	['YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES']	yes	0.6	AB_cause	then	Laura put on her headphones, so Laura chose a song to listen to.	so	3708	['9', '9', '8', '2', '10', '8', '3', '1', '10', '8', '4', '9', '1', '10', '10']	3.3901819026909656	6.8	"Rating: 4

Explanation: The connective ""so"" implies a cause-and-effect relationship, suggesting that Laura put on her headphones as a result of choosing a song. However, the sequence of events does not clearly support this causal link, as choosing"	7	4
272	Leonard got on the bus.	Leonard paid for the ride.	temporal	B follows A	none	Descript	False	False	True	False	['NO', 'YES', 'YES', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO']	no	-0.4	BA_cause	then	Leonard got on the bus, because Leonard paid for the ride.	because	4256	['6', '10', '8', '5', '1', '10', '1', '3', '8', '7', '4', '10', '1', '10', '10']	3.4344658326376685	6.266666666666667	"Rating: 3

The use of ""because"" suggests a causal relationship, implying that Leonard getting on the bus is a direct result of him paying for the ride. However, the connection is not strong, as paying for the ride does not necessarily"	4	3
201	Luca parked the car.	Luca bought a new car.	temporal	A follows B	none	origin	False	False	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_cause	after	Luca parked the car, so Luca bought a new car.	so	1784	['3', '7', '1', '1', '1', '1', '1', '1', '1', '1', '1', '3', '1', '1', '2']	1.5691469727919758	1.7333333333333334	"Rating: 3

Explanation: The connective ""so"" typically indicates a cause-and-effect relationship, where one event is a direct result of the other. In this sentence, parking the car does not logically lead to buying a new car, making the"	8	3
267	Jey checked the bus schedule.	Jey figured out the place he wanted to reach.	temporal	A follows B	none	Descript	False	False	False	True	['NO', 'YES', 'NO', 'NO', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES']	yes	0.2	AB_temp	after	Jey checked the bus schedule, then Jey figured out the place he wanted to reach.	then	1864	['7', '10', '2', '1', '7', '6', '2', '1', '4', '6', '1', '10', '9', '10', '10']	3.511251755270318	5.733333333333333	"Rating: 5

The connective ""then"" suggests a sequence of events, indicating that Jey checked the bus schedule first and then figured out the place he wanted to reach. However, the relationship between the two actions is not strongly causal or dependent"	7	5
409	The street is full of people.	Simon went shopping.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_cause	other	The street is full of people, so Simon went shopping.	so	4661	['7', '3', '2', '3', '1', '1', '1', '1', '4', '1', '1', '7', '1', '1', '10']	2.768071932270226	2.933333333333333	"Rating: 4

Explanation: The connective ""so"" suggests a cause-and-effect relationship, implying that the street being full of people is the reason Simon went shopping. However, the connection is not very strong or logical, as the presence of people"	7	4
73	Lucy has reached her sexual maturity.	Lucy's menstruation started.	causality	B follows A	none	e-care	True	False	True	False	['NO', 'YES', 'NO', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.4	BA_temp	thus	Lucy has reached her sexual maturity, after Lucy's menstruation started.	after	2201	['6', '8', '1', '10', '5', '3', '1', '9', '4', '8', '3', '10', '10', '1', '10']	3.453822359196965	5.933333333333334	"Rating: 4

Explanation: The use of ""after"" suggests a temporal relationship, indicating that Lucy's sexual maturity follows the start of her menstruation. However, the sentence could be clearer if it stated that menstruation is a sign of sexual"	7	4
544	The cholesterol in Tom's body is extremely high.	My father has to control hypertension.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_temp	other	The cholesterol in Tom's body is extremely high, after my father has to control hypertension.	after	650	['2', '2', '1', '2', '1', '3', '1', '1', '3', '1', '1', '1', '1', '2', '4']	0.9285592184789412	1.7333333333333334	"Rating: 3

The use of ""after"" in this sentence is not appropriate because it suggests a temporal relationship rather than a causal one. The cholesterol levels and the need to control hypertension are not directly linked in a way that ""after"" would"	1	3
511	Mark's car is red.	The driver turned on the car lights.	no_rel	none	none	origin	False	False	False	False	['YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	AB_cause	other	Mark's car is red, so the driver turned on the car lights.	so	217	['3', '3', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '1', '10']	2.276449477195183	1.8666666666666667	"Rating: 3

The connective ""so"" implies a cause-and-effect relationship, suggesting that Mark's car being red is the reason the driver turned on the car lights. However, the color of the car does not logically lead to the action of"	7	3
585	Luke has never swum in the sea.	Kate had a boat.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO']	no	-0.8	BA_temp	other	Luke has never swum in the sea, after Kate had a boat.	after	186	['2', '2', '1', '1', '1', '1', '1', '5', '1', '1', '1', '1', '1', '1', '1']	1.019803902718557	1.4	"Rating: 3

Explanation: The use of ""after"" in this sentence is not appropriate because it suggests a temporal relationship between the two events, but the events themselves are not directly related in a way that makes sense. The sentence implies that Luke"	8	3
26	Lara did not tell her parents she was lesbian.	Lara's parents are homophobic.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'YES', 'NO', 'YES', 'YES', 'NO', 'YES', 'NO', 'YES', 'NO']	inconclusive	0.0	BA_temp	because	Lara did not tell her parents she was lesbian, after Lara's parents are homophobic.	after	4181	['8', '6', '9', '3', '4', '5', '2', '1', '6', '6', '1', '2', '1', '10', '1']	2.98142396999972	4.333333333333333	"Rating: 4

The use of ""after"" in this sentence is not appropriate because it suggests a temporal relationship rather than a causal one. The sentence implies that Lara's decision not to tell her parents is influenced by their homophobia, which would"	7	4
175	The shepherd made a stronger fence around their sheepfold	Sheep easily run away.	causality	A follows B	none	e-care	False	True	False	True	['YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	BA_cause	because	The shepherd made a stronger fence around their sheepfold, because sheep easily run away.	because	3240	['8', '9', '9', '9', '10', '8', '10', '10', '10', '8', '3', '10', '10', '10', '10']	1.7688665548562132	8.933333333333334	"Rating: 6/10

The connective ""because"" indicates a causal relationship, suggesting that the shepherd made a stronger fence as a response to the fact that sheep easily run away. While this connection makes sense, it could be clearer if the sentence"	7	10
414	Eric's mom was on the phone.	The phone was in charge.	no_rel	none	none	origin	False	False	False	False	['YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO']	no	-0.6	BA_temp	other	Eric's mom was on the phone, after the phone was in charge.	after	2498	['3', '2', '2', '1', '1', '4', '1', '1', '2', '1', '1', '10', '5', '7', '4']	2.556038601690775	3.0	"Rating: 3

The use of ""after"" in this sentence is not appropriate because it suggests a temporal relationship, but the events described do not logically connect in that way. The phrase ""the phone was in charge"" is unclear and does not"	1	3
575	Albert is walking on a crutch.	Luke had a bad accident with his scooter.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO']	no	-0.8	BA_cause	other	Albert is walking on a crutch, because Luke had a bad accident with his scooter.	because	4679	['3', '1', '1', '1', '1', '1', '1', '1', '1', '1', '3', '6', '10', '1', '10']	3.124099870362661	2.8	"Rating: 3

The connective ""because"" suggests a causal relationship, implying that Luke's accident is the reason for Albert using a crutch. However, the connection is weak since the sentence does not clarify how Luke's accident directly leads to Albert"	4	3
597	The doctor prescribed the patient a medicine containing magnesium.	Jake grew healing herbs.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_temp	other	The doctor prescribed the patient a medicine containing magnesium, after Jake grew healing herbs.	after	1682	['2', '2', '1', '2', '1', '1', '1', '5', '1', '1', '1', '4', '1', '1', '1']	1.1925695879998877	1.6666666666666667	"Rating: 3

The use of ""after"" in this sentence suggests a temporal relationship, indicating that one event occurred following the other. However, the connection between the two events (the doctor prescribing medicine and Jake growing healing herbs) is not clearly"	1	3
182	Mary likes eating berries.	Mary buys a lot of berries.	causality	B follows A	none	e-care	True	False	True	False	['NO', 'YES', 'NO', 'YES', 'YES', 'NO', 'YES', 'NO', 'NO', 'YES']	inconclusive	0.0	BA_temp	thus	Mary likes eating berries, after Mary buys a lot of berries.	after	2014	['7', '9', '10', '2', '2', '4', '1', '1', '9', '2', '1', '9', '1', '8', '3']	3.460250472629595	4.6	"Rating: 3

The use of ""after"" in this sentence is not appropriate because it suggests a temporal relationship rather than a causal or logical connection between the two events. The sentence implies that Mary's liking for berries is a result of her buying them"	1	3
481	The driver helped a lost tourist find the way.	The government introduced policies to promote tourism.	no_rel	none	none	origin	False	False	False	False	['YES', 'YES', 'YES', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO']	no	-0.2	AB_temp	other	The driver helped a lost tourist find the way, then the government introduced policies to promote tourism.	then	3635	['3', '7', '3', '1', '1', '1', '1', '1', '1', '2', '5', '4', '1', '2', '4']	1.7838784213679535	2.466666666666667	"Rating: 3

Explanation: The use of ""then"" suggests a sequence of events, but it does not effectively convey a causal or logical relationship between the two actions. Helping a lost tourist does not logically lead to the government introducing tourism policies,"	4	3
181	John decided to become a pediatrician.	John loves children.	causality	A follows B	none	e-care	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'YES']	no	-0.6	AB_temp	because	John decided to become a pediatrician, then John loves children.	then	2268	['4', '8', '5', '2', '3', '5', '1', '1', '2', '2', '1', '2', '1', '8', '3']	2.286190426597633	3.2	"Rating: 3

Explanation: The connective ""then"" suggests a sequence of events, but it does not effectively express a causal relationship between John's decision to become a pediatrician and his love for children. The sentence implies that the decision leads to the"	7	3
