pair_id	Sentence_A	Sentence_B	relation	order	additional_dimension	origin	A_cause_B	B_cause_A	A_precede_B	B_precede_A	answers	majority_vote	average_vote	quest_label	connective	connected_sent	conn_in_list	pair_ID	accept_answers	accept_st_dev	accept_average_vote	generated_answer_normal	generated_answer_outlines	answer_greedy_cleaned
296	The mother cooked an omelet.	The mother broke the eggs.	temporal	A follows B	none	Descript	False	False	False	True	['YES', 'NO', 'YES', 'NO', 'YES', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.2	AB_cause	after	The mother cooked an omelet, so the mother broke the eggs.	so	2454	['1', '10', '1', '1', '10', '9', '10', '9', '10', '5', '6', '8', '3', '8', '7']	3.383620677453205	6.533333333333333	"2

The sentence uses ""so"" to imply a cause-and-effect relationship, suggesting that cooking an omelet caused the mother to break the eggs. However, breaking the eggs is typically a prerequisite for cooking an omelet, not a result of it"	2	2
93	Luke will be late for school.	Luke did not hear his alarm clock.	causality	A follows B	none	origin	False	True	False	True	['NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'YES']	no	-0.4	AB_temp	because	Luke will be late for school, then Luke did not hear his alarm clock.	then	4462	['1', '1', '1', '1', '1', '7', '1', '9', '1', '2', '1', '1', '1', '2', '1']	2.3795424396766336	2.066666666666667	"2

The sentence uses ""then"" to link the two events, but ""then"" typically indicates a sequence of events rather than a causal relationship. The sentence would be clearer if it used ""because"" to express the cause-and-effect relationship: """	2	2
305	The chef mixed the ingredients in the bowl.	The chef put the ingredients into the bowl.	temporal	A follows B	none	Descript	False	False	False	True	['NO', 'NO', 'NO', 'YES', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.6	AB_cause	after	The chef mixed the ingredients in the bowl, so the chef put the ingredients into the bowl.	so	966	['1', '8', '1', '1', '5', '5', '4', '9', '1', '3', '6', '1', '3', '6', '1']	2.649947588580239	3.6666666666666665	"2

The sentence is not very acceptable because the connective ""so"" implies a cause-and-effect relationship, but the two events described are essentially the same action. The use of ""so"" suggests that the second action is a consequence of the first,"	2	2
24	Mike does not help patients have abortions.	Mike is an objecting doctor.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'YES', 'NO', 'NO']	no	-0.1666666666666666	AB_cause	because	Mike does not help patients have abortions, so Mike is an objecting doctor.	so	921	['3', '1', '1', '2', '10', '7', '10', '9', '10', '2', '10', '10', '10', '8', '8']	3.6233808644536514	6.733333333333333	"Rating: 7

The sentence uses ""so"" to indicate a causal relationship between the two events: Mike not helping patients have abortions and being an objecting doctor. The use of ""so"" is generally appropriate here, as it suggests that Mike"	8	7
548	Kate ate pasta.	Jimmy prepared one can of soup.	no_rel	none	none	origin	False	False	False	False	['YES', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.6	BA_temp	other	Kate ate pasta, after Jimmy prepared one can of soup.	after	4044	['6', '8', '1', '1', '5', '6', '8', '2', '10', '3', '8', '2', '8', '2', '2']	2.9933259094191533	4.8	"3

The sentence ""Kate ate pasta, after Jimmy prepared one can of soup"" uses the connective ""after"" to link two events. However, the relationship between the events is not clearly expressed. The use of ""after"" suggests a sequence,"	3	3
160	Alice missed her flight.	Alice did not wake up.	causality	A follows B	none	big_bench	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO']	no	-0.8	AB_cause	because	Alice missed her flight, so Alice did not wake up.	so	3569	['6', '1', '1', '1', '1', '5', '1', '9', '1', '1', '2', '1', '1', '3', '1']	2.357022603955158	2.333333333333333	"The sentence ""Alice missed her flight, so Alice did not wake up"" uses the connective ""so"" to imply a cause-and-effect relationship between the two events. However, the order of events is reversed; typically, not waking up would be the"	1	-1
436	Lucy had no debts.	Jake had to pay a lot of money.	no_rel	none	none	e-care	False	False	False	False	['NO', 'YES', 'NO', 'NO', 'NO', 'YES', 'YES', 'NO', 'NO', 'YES']	no	-0.2	BA_cause	other	Lucy had no debts, because Jake had to pay a lot of money.	because	4170	['3', '1', '1', '1', '1', '2', '10', '3', '1', '1', '5', '1', '2', '2', '2']	2.3036203390894654	2.4	"3

The sentence ""Lucy had no debts, because Jake had to pay a lot of money"" is somewhat confusing and does not clearly express a causal relationship between the two events. The use of ""because"" suggests that Jake paying a lot of money"	3	3
426	Alice bought a new perfume.	Alice likes the smell of milk.	no_rel	none	none	e-care	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_temp	other	Alice bought a new perfume, after Alice likes the smell of milk.	after	3437	['2', '1', '1', '1', '1', '1', '1', '2', '1', '1', '8', '1', '1', '1', '2']	1.7384539747207062	1.6666666666666667	"2

The sentence is awkward and the use of ""after"" does not logically connect the two events. ""After"" typically indicates a sequence of events, but here it is used to suggest a causal relationship, which is not clear. A more appropriate"	2	2
26	Lara did not tell her parents she was lesbian.	Lara's parents are homophobic.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'NO', 'YES', 'NO', 'NO', 'YES', 'NO', 'YES', 'YES', 'NO']	no	-0.2	AB_temp	because	Lara did not tell her parents she was lesbian, then Lara's parents are homophobic.	then	284	['1', '1', '1', '1', '1', '2', '7', '7', '1', '1', '5', '1', '1', '2', '7']	2.4166091947189146	2.6	"The sentence ""Lara did not tell her parents she was lesbian, then Lara's parents are homophobic"" uses the connective ""then"" to link the two events. However, ""then"" typically implies a sequence of events or a cause-and-effect"	1	-1
37	Mark is a transgender man.	Albert thinks Mark is not a real man.	causality	B follows A	socially_challenging	origin	True	False	True	False	['NO', 'NO', 'NO', 'YES', 'YES', 'NO', 'NO', 'NO', 'YES', 'YES']	no	-0.2	AB_temp	thus	Mark is a transgender man, then Albert thinks Mark is not a real man.	then	3720	['1', '2', '1', '1', '1', '8', '10', '8', '1', '5', '8', '1', '1', '3', '7']	3.2836294282732665	3.866666666666666	"The sentence ""Mark is a transgender man, then Albert thinks Mark is not a real man"" uses the connective ""then"" to link the two events. The connective ""then"" typically implies a sequence or consequence, suggesting that the second event follows the"	2	-1
126	Luke had a bad accident with his scooter.	Luke is covered in scars.	causality	B follows A	none	origin	True	False	True	False	['NO', 'YES', 'NO', 'NO', 'NO', 'YES', 'YES', 'NO', 'YES', 'YES']	inconclusive	0.0	BA_cause	thus	Luke had a bad accident with his scooter, because Luke is covered in scars.	because	773	['1', '1', '1', '1', '1', '5', '1', '9', '1', '1', '1', '3', '2', '1', '4']	2.196967607104544	2.2	"2

The sentence uses ""because"" to link the two events, but the causal relationship is reversed. The sentence implies that Luke's being covered in scars is the cause of the accident, which doesn't make logical sense. A more appropriate construction would be"	2	2
137	My friend celebrated with her family.	My friend got a promotion.	causality	A follows B	none	big_bench	False	True	False	True	['YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	BA_temp	because	My friend celebrated with her family, after my friend got a promotion.	after	1412	['6', '8', '8', '8', '10', '10', '1', '8', '10', '9', '7', '1', '10', '8', '9']	2.80158685192676	7.533333333333333	"The sentence ""My friend celebrated with her family, after my friend got a promotion."" uses the connective ""after"" to link two events: getting a promotion and celebrating with family. The use of ""after"" is appropriate here because it indicates a sequential"	7	-1
397	Luca paid for the medicine.	Luca asked the pharmacist for the medicine.	temporal	A follows B	none	origin	False	False	False	True	['NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO']	no	-0.6	AB_temp	after	Luca paid for the medicine, then Luca asked the pharmacist for the medicine.	then	4029	['1', '10', '8', '7', '10', '8', '1', '9', '10', '8', '2', '3', '1', '3', '4']	3.4769079494414123	5.666666666666667	"The sentence ""Luca paid for the medicine, then Luca asked the pharmacist for the medicine"" describes two sequential events linked by the connective ""then."" The use of ""then"" suggests a chronological order, implying that the first event (paying for"	7	-1
542	Susy bought a new bag.	Katy chose a book from the bookshop.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	other	Susy bought a new bag, because Katy chose a book from the bookshop.	because	3759	['1', '1', '1', '2', '1', '5', '1', '8', '5', '1', '3', '10', '4', '2', '2']	2.70472837001344	3.1333333333333333	"The sentence ""Susy bought a new bag, because Katy chose a book from the bookshop"" uses the connective ""because"" to link two events. The connective ""because"" typically indicates a causal relationship, where the first event is the result of"	2	-1
28	The shop owner refused to hire the boy.	The boy had been in prison.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO']	no	-0.6	AB_temp	because	The shop owner refused to hire the boy, then the boy had been in prison.	then	4040	['1', '1', '1', '1', '1', '2', '1', '9', '1', '5', '6', '1', '1', '2', '1']	2.3513589451397863	2.2666666666666666	"The sentence ""The shop owner refused to hire the boy, then the boy had been in prison."" is somewhat awkward and unclear in expressing the relationship between the two events. The use of ""then"" suggests a sequence of events, but the past perfect"	2	-1
29	The hunter is happy.	The hunter killed many animals.	causality	A follows B	socially_challenging	origin	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_temp	because	The hunter is happy, then the hunter killed many animals.	then	2194	['1', '8', '1', '2', '1', '7', '7', '9', '1', '3', '7', '7', '1', '5', '6']	2.9393876913398134	4.4	"3

The sentence uses ""then"" to link the two events, suggesting a sequence. However, the relationship between the hunter being happy and killing many animals is not clearly expressed by ""then."" The connective implies a temporal sequence but does not adequately convey"	3	3
114	Sam's wife went to buy some meat.	Sam wished to eat  the stew for supper.	causality	A follows B	none	e-care	False	True	False	True	['YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES']	yes	0.6	BA_cause	because	Sam's wife went to buy some meat, because Sam wished to eat  the stew for supper.	because	4073	['4', '10', '8', '7', '10', '10', '10', '9', '8', '10', '9', '10', '10', '9', '8']	1.6	8.8	"I would rate this sentence a 7 out of 10. The use of ""because"" is generally appropriate here, as it indicates a causal relationship between Sam's wish to eat stew for supper and his wife's decision to buy meat. However, the"	8	7
6	Susan wanted to make fast money.	Susan became a drug dealer.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES']	yes	0.8	AB_cause	thus	Susan wanted to make fast money, so Susan became a drug dealer.	so	4070	['8', '10', '7', '10', '10', '10', '10', '9', '10', '8', '10', '10', '10', '9', '8']	0.9977753031397176	9.266666666666667	"8. The connective ""so"" effectively expresses a causal relationship between Susan's desire to make fast money and her decision to become a drug dealer. The sentence is clear and logical, though the context might be morally or ethically complex."	8	8
66	Karen is envious of Silvia's boyfriend.	Karen tried to steal Silvia's boyfriend.	causality	B follows A	socially_challenging	origin	True	False	True	False	['YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	AB_temp	thus	Karen is envious of Silvia's boyfriend, then Karen tried to steal Silvia's boyfriend.	then	1775	['1', '7', '7', '6', '8', '8', '1', '9', '2', '8', '9', '10', '1', '7', '7']	3.06521704868604	6.066666666666666	"The sentence ""Karen is envious of Silvia's boyfriend, then Karen tried to steal Silvia's boyfriend"" uses the connective ""then"" to link the two events. ""Then"" typically indicates a sequence of events, suggesting that one event follows another in"	7	-1
437	Tom likes eating bananas.	Tom hates grapefruit.	no_rel	none	none	e-care	False	False	False	False	['YES', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.6	BA_temp	other	Tom likes eating bananas, after Tom hates grapefruit.	after	3621	['1', '1', '1', '1', '1', '5', '1', '9', '1', '3', '7', '1', '1', '5', '3']	2.5157283018817607	2.7333333333333334	"The sentence ""Tom likes eating bananas, after Tom hates grapefruit"" uses the connective ""after"" in a way that does not clearly express a logical or temporal relationship between the two events. The use of ""after"" typically implies a sequence of events in"	1	-1
439	There were gray clouds in the sky.	The moon shone brightly.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	other	There were gray clouds in the sky, because the moon shone brightly.	because	1035	['1', '1', '1', '1', '1', '7', '1', '7', '1', '2', '5', '1', '4', '2', '1']	2.154065922853801	2.4	"1. The sentence is not acceptable because the connective ""because"" implies a causal relationship between the two events. However, the presence of gray clouds in the sky is not caused by the moon shining brightly. The two events are unrelated in terms of cause"	1	1
384	Lucia took the pen.	Lucia wrote a letter.	temporal	B follows A	none	origin	False	False	True	False	['NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_temp	then	Lucia took the pen, after Lucia wrote a letter.	after	404	['1', '2', '1', '1', '5', '2', '10', '9', '1', '2', '5', '2', '2', '2', '2']	2.777688887466621	3.1333333333333333	"2

The sentence ""Lucia took the pen, after Lucia wrote a letter"" is awkward because the sequence of events is reversed. The connective ""after"" suggests that the first event (taking the pen) should occur after the second event (writing"	3	2
587	Jack has been under a lot of pressure lately.	Steven is always in a state of anxiety.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'YES', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.6	AB_cause	other	Jack has been under a lot of pressure lately, so Steven is always in a state of anxiety.	so	3807	['3', '7', '7', '1', '10', '2', '6', '2', '9', '1', '6', '10', '2', '1', '1']	3.343982987729188	4.533333333333333	"6

The sentence uses ""so"" to link Jack's pressure to Steven's anxiety, suggesting a causal relationship. However, the connection between Jack's pressure and Steven's anxiety is not immediately clear or direct. The use of ""so"" implies that"	6	6
467	Michael took a nap.	Jey woke up early.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_temp	other	Michael took a nap, then Jey woke up early.	then	3848	['5', '7', '1', '1', '8', '2', '10', '2', '9', '2', '7', '1', '5', '2', '1']	3.1453669632227865	4.2	"3

The sentence ""Michael took a nap, then Jey woke up early"" uses the connective ""then"" to link two events. However, the relationship between the events is not clearly sequential or causally related. The use of ""then"""	3	3
591	John is traveling all over the world.	Tom is working in an office.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_cause	other	John is traveling all over the world, so Tom is working in an office.	so	4464	['1', '1', '1', '1', '1', '1', '10', '2', '1', '1', '7', '8', '1', '1', '1']	2.9634814361190496	2.533333333333333	"2

The sentence ""John is traveling all over the world, so Tom is working in an office"" uses the connective ""so"" to imply a causal relationship between John's traveling and Tom working in an office. However, the sentence does not provide a"	2	2
285	The flower bloomed.	The flower withered.	temporal	B follows A	none	Descript	False	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'NO', 'YES', 'YES']	yes	0.6	AB_cause	then	The flower bloomed, so the flower withered.	so	3856	['1', '1', '1', '1', '1', '1', '1', '7', '1', '5', '1', '1', '1', '8', '1']	2.334285520001546	2.1333333333333333	"3

The sentence ""The flower bloomed, so the flower withered"" uses the connective ""so"" to imply a causal relationship between the blooming and withering of the flower. However, blooming and withering are typically sequential events rather than caus"	3	3
1	Sarah is likely to throw away a bag of chips offered by her friend.	Sarah does not like to eat junk food.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'YES', 'NO', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO']	yes	0.4	AB_temp	because	Sarah is likely to throw away a bag of chips offered by her friend, then Sarah does not like to eat junk food.	then	4534	['1', '1', '1', '1', '1', '6', '10', '9', '1', '9', '6', '1', '1', '5', '5']	3.343982987729187	3.866666666666666	"3

The sentence uses ""then"" to link the two events, but ""then"" typically indicates a sequence of events rather than a causal relationship. The sentence seems to imply a reason why Sarah would throw away the chips, which would be better expressed"	3	3
109	Jimmy is preparing dinner.	Jimmy is hungry.	causality	A follows B	none	big_bench	False	True	False	True	['NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES']	no	-0.6	AB_cause	because	Jimmy is preparing dinner, so Jimmy is hungry.	so	2852	['1', '6', '1', '2', '5', '9', '10', '9', '9', '7', '6', '10', '8', '9', '2']	3.213858878185053	6.266666666666667	"3

The sentence ""Jimmy is preparing dinner, so Jimmy is hungry"" uses the connective ""so"" to imply a causal relationship between the two events. However, the causality is not clear or logical, as preparing dinner does not inherently cause hunger"	3	3
86	The plants are watered by the rain.	There is a heavy rain today.	causality	A follows B	none	origin	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO']	no	-0.8	AB_temp	because	The plants are watered by the rain, then there is a heavy rain today.	then	2306	['1', '1', '1', '1', '1', '5', '1', '2', '1', '5', '7', '1', '1', '2', '4']	1.9136933459209764	2.2666666666666666	"The sentence ""The plants are watered by the rain, then there is a heavy rain today."" uses the connective ""then"" to link the two events. However, the use of ""then"" suggests a sequence or consequence, which doesn't quite fit the"	3	-1
377	A shop assistant helped Serena.	Serena entered the shop.	temporal	A follows B	none	origin	False	False	False	True	['NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	AB_cause	after	A shop assistant helped Serena, so Serena entered the shop.	so	757	['1', '7', '1', '1', '1', '3', '1', '2', '6', '2', '7', '1', '1', '2', '1']	2.186829262247563	2.466666666666667	"3

The sentence is somewhat awkward because the connective ""so"" typically indicates a cause-and-effect relationship where the first event leads to the second. In this case, it seems more logical for Serena to enter the shop first, and then the shop assistant"	3	3
124	Lisa wanted to save animals.	Lisa became vegetarian.	causality	B follows A	none	origin	True	False	True	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO']	no	-0.8	BA_temp	thus	Lisa wanted to save animals, after Lisa became vegetarian.	after	3354	['1', '2', '1', '1', '6', '10', '1', '9', '1', '8', '8', '1', '1', '7', '10']	3.703451843288307	4.466666666666667	"The sentence ""Lisa wanted to save animals, after Lisa became vegetarian."" uses the connective ""after"" to link two events: Lisa's desire to save animals and her becoming vegetarian. The use of ""after"" suggests a chronological sequence, implying that Lisa"	3	-1
416	The clothes were in the wardrobe.	Kelly bought a new dress.	no_rel	none	none	origin	False	False	False	False	['YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO']	no	-0.6	BA_cause	other	The clothes were in the wardrobe, because Kelly bought a new dress.	because	2256	['1', '7', '1', '1', '1', '1', '10', '2', '1', '1', '4', '1', '1', '5', '3']	2.6499475885802384	2.6666666666666665	"3

The sentence uses ""because"" to link the two events, but the causal relationship is not clear or logical. The presence of clothes in the wardrobe does not directly result from Kelly buying a new dress. A more appropriate connective might be ""after"	3	3
101	John is disappointed.	John lost a bet.	causality	A follows B	none	origin	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'YES', 'NO']	no	-0.6	AB_temp	because	John is disappointed, then John lost a bet.	then	3987	['1', '1', '1', '1', '1', '1', '1', '9', '1', '1', '7', '5', '5', '7', '2']	2.743882083634224	2.933333333333333	"The sentence ""John is disappointed, then John lost a bet"" uses the connective ""then"" to link the two events. However, ""then"" typically implies a sequence of events where the first event happens before the second. In this sentence, the"	2	-1
27	Karen insulted the hairdresser and refused to pay him.	Karen did not like the cut the hairdresser gave her.	causality	A follows B	socially_challenging	origin	False	True	False	True	['YES', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.6	AB_cause	because	Karen insulted the hairdresser and refused to pay him, so Karen did not like the cut the hairdresser gave her.	so	2448	['1', '7', '1', '2', '5', '9', '10', '9', '1', '5', '7', '1', '1', '8', '10']	3.5377331097124265	5.133333333333334	"7

The sentence uses ""so"" to indicate a causal relationship between Karen's actions (insulting the hairdresser and refusing to pay) and her feelings about the haircut. While the connective ""so"" is generally used to show a cause-and"	7	7
64	Mark got Lucy pregnant but he does not want a baby.	Mark will not legitimize Lucy's child.	causality	B follows A	socially_challenging	origin	True	False	True	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	thus	Mark got Lucy pregnant but he does not want a baby, because Mark will not legitimize Lucy's child.	because	3359	['1', '1', '1', '1', '1', '5', '1', '9', '1', '2', '3', '8', '1', '8', '1']	2.9089898972361903	2.933333333333333	"To evaluate the acceptability of the sentence, we need to consider how well the connective ""because"" expresses the causal relationship between the two events. The sentence suggests that Mark's unwillingness to legitimize Lucy's child is the reason he does not want"	6	-1
479	Brad cleaned the house.	Brad planned a weekend getaway with his friends.	no_rel	none	none	origin	False	False	False	False	['YES', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.6	BA_cause	other	Brad cleaned the house, because Brad planned a weekend getaway with his friends.	because	1387	['6', '8', '1', '3', '1', '2', '9', '9', '10', '8', '8', '9', '1', '5', '3']	3.283629428273267	5.533333333333333	"To evaluate the acceptability of the sentence ""Brad cleaned the house, because Brad planned a weekend getaway with his friends,"" we need to consider how well the connective ""because"" expresses the causal relationship between the two events.

In this sentence, ""because"	7	-1
70	Linda's house was built by her father.	Linda's father was a builder.	causality	A follows B	none	e-care	False	True	False	True	['NO', 'NO', 'NO', 'YES', 'NO', 'YES', 'YES', 'NO', 'NO', 'NO']	no	-0.4	AB_temp	because	Linda's house was built by her father, then Linda's father was a builder.	then	560	['5', '6', '3', '1', '2', '9', '1', '1', '1', '1', '2', '2', '2', '1', '1']	2.276449477195183	2.533333333333333	"The sentence ""Linda's house was built by her father, then Linda's father was a builder"" uses the connective ""then"" to imply a sequence or consequence between the two events. However, the relationship between the events is not one of sequence or"	2	-1
535	The gardener watered the flowers.	Kate bought a new plant.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'YES', 'NO', 'YES', 'NO']	no	-0.4	BA_temp	other	The gardener watered the flowers, after Kate bought a new plant.	after	3512	['6', '9', '7', '8', '9', '9', '10', '6', '7', '4', '8', '1', '8', '10', '7']	2.2939534045447	7.266666666666667	"To evaluate the acceptability of the sentence ""The gardener watered the flowers, after Kate bought a new plant,"" we need to consider how well the connective ""after"" expresses the relationship between the two events.

The connective ""after"" is used to indicate"	6	-1
232	Erik entered the airport.	Erik went to the check-in desk.	temporal	B follows A	none	Descript	False	False	True	False	['YES', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'YES', 'NO', 'YES']	no	-0.2	BA_temp	then	Erik entered the airport, after Erik went to the check-in desk.	after	411	['1', '1', '2', '2', '1', '1', '2', '2', '1', '2', '8', '1', '2', '1', '8']	2.270584848790187	2.333333333333333	"The sentence ""Erik entered the airport, after Erik went to the check-in desk."" uses the connective ""after"" to link two events. However, the sequence of events described is logically incorrect. Typically, one would enter the airport before going to"	3	-1
483	The girl volunteered at a local shelter.	The girl was a student.	no_rel	none	none	origin	False	False	False	False	['NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_temp	other	The girl volunteered at a local shelter, after the girl was a student.	after	2063	['3', '2', '5', '1', '1', '4', '1', '5', '1', '2', '1', '1', '1', '10', '4']	2.4276188608044165	2.8	"2

The sentence uses the connective ""after"" to link the two events, but the relationship between them is unclear and awkwardly expressed. The phrase ""after the girl was a student"" does not logically or temporally connect to ""The girl volunteered"	2	2
406	Lili went to the dentist.	Jude entered the pharmacy.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_temp	other	Lili went to the dentist, then Jude entered the pharmacy.	then	220	['8', '4', '5', '9', '2', '1', '2', '6', '3', '4', '10', '9', '1', '5', '10']	3.129785225148133	5.266666666666667	"2

The sentence ""Lili went to the dentist, then Jude entered the pharmacy"" uses the connective ""then"" to link two events. However, the events seem unrelated, and ""then"" typically implies a sequence or causation that is not"	2	2
287	Luca chose a movie to watch.	Luca went to the cinema.	temporal	B follows A	none	Descript	False	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES']	yes	0.8	BA_cause	then	Luca chose a movie to watch, because Luca went to the cinema.	because	1646	['3', '2', '8', '10', '1', '10', '8', '4', '7', '4', '10', '3', '10', '1', '8']	3.355923452974192	5.933333333333334	"3

The sentence ""Luca chose a movie to watch, because Luca went to the cinema"" uses ""because"" to link the two events. However, the causal relationship implied by ""because"" is not very strong or clear in this context."	2	3
103	It is very hot.	The ice cream melts quickly.	causality	B follows A	none	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_cause	thus	It is very hot, so the ice cream melts quickly.	so	2762	['10', '10', '10', '10', '10', '10', '10', '7', '10', '6', '10', '10', '10', '10', '10']	1.203698005684519	9.533333333333331	"8/10

The sentence effectively uses the connective ""so"" to express a causal relationship between the two events: the heat causes the ice cream to melt quickly. The sentence is clear and logical, but it could be slightly improved by specifying the subject"	8	10
341	Matteo closed the file.	Matteo turned off the computer.	temporal	B follows A	none	origin	False	False	True	False	['YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES']	yes	0.6	AB_temp	then	Matteo closed the file, then Matteo turned off the computer.	then	4266	['10', '9', '10', '10', '10', '10', '10', '5', '10', '6', '10', '10', '8', '10', '10']	1.557776192739723	9.2	"I would rate the sentence ""Matteo closed the file, then Matteo turned off the computer."" as an 8 out of 10.

The use of ""then"" effectively indicates a sequence of events, suggesting that Matteo first closed the file and"	8	8
290	Katia peeled the apple.	Katia washed the apple.	temporal	A follows B	none	Descript	False	False	False	True	['YES', 'NO', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.6	BA_cause	after	Katia peeled the apple, because Katia washed the apple.	because	3714	['4', '7', '4', '6', '1', '10', '2', '6', '2', '1', '8', '1', '2', '5', '9']	2.94089933334837	4.533333333333333	"3

The sentence ""Katia peeled the apple, because Katia washed the apple"" uses ""because"" to link the two events, suggesting a causal relationship. However, washing an apple is not typically a cause for peeling it; rather, both"	2	3
281	Sara got undressed.	Sara got in the bathtub.	temporal	B follows A	none	Descript	False	False	True	False	['YES', 'YES', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'YES']	no	-0.2	BA_temp	then	Sara got undressed, after Sara got in the bathtub.	after	4062	['2', '1', '3', '2', '1', '10', '2', '4', '1', '2', '2', '1', '2', '1', '2']	2.1847959477565246	2.4	"The sentence ""Sara got undressed, after Sara got in the bathtub"" uses the connective ""after"" to describe the sequence of events. However, the order of events as described is counterintuitive because typically, one would get undressed before getting"	2	-1
307	Tom put the mix in the pan.	Tom prepared the cake pan.	temporal	A follows B	none	Descript	False	False	False	True	['NO', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES']	yes	0.4	BA_temp	after	Tom put the mix in the pan, after Tom prepared the cake pan.	after	695	['8', '8', '10', '10', '10', '3', '9', '6', '3', '2', '8', '10', '10', '10', '9']	2.7680719322702254	7.733333333333333	"Rating: 7

The sentence uses the connective ""after"" to link two events: Tom preparing the cake pan and then putting the mix in the pan. The use of ""after"" is generally acceptable because it indicates a sequence of events. However"	7	7
