pair_id,Sentence_A,Sentence_B,rating_anticonic_causal,rating_iconic_causal,rating_anticonic_temporal,rating_iconic_temporal,human_preferred_connective,human_preferred_connective_desc,additional_dimension
95,Kate went to the dentist,Kate's tooth hurt badly.,9.666666666666666,1.8,7.866666666666666,3.533333333333333,because,anticonic_caus,none
95,Kate's tooth hurt badly.,Kate went to the dentist,3.533333333333333,9.4,5.933333333333334,7.266666666666667,so,iconic_caus,none
96,Luke is allergic to pollen.,Luke often sneezes in spring.,6.0,9.0,3.1333333333333333,4.466666666666667,so,iconic_caus,none
96,Luke often sneezes in spring.,Luke is allergic to pollen.,9.6,6.866666666666666,3.466666666666667,2.8,because,anticonic_caus,none
97,Several trees fell down.,The wind was very strong yesterday.,9.2,5.533333333333333,7.466666666666667,3.1333333333333333,because,anticonic_caus,none
97,The wind was very strong yesterday.,Several trees fell down.,4.866666666666666,9.6,5.2,5.333333333333333,so,iconic_caus,none
98,The dog barked.,The dog saw a cat.,9.2,1.4,8.466666666666667,5.4,because,anticonic_caus,none
98,The dog saw a cat.,The dog barked.,1.8666666666666667,8.866666666666667,4.733333333333333,9.0,then,iconic_temp,none
99,Mary is very happy.,Mary's little nephew has just been born.,9.6,1.933333333333333,6.6,2.466666666666667,because,anticonic_caus,none
99,Mary's little nephew has just been born.,Mary is very happy.,1.2,9.533333333333331,3.066666666666667,6.733333333333333,so,iconic_caus,none
100,Mark does not have money to pay the bill.,Mark lost his wallet.,9.133333333333333,1.933333333333333,8.666666666666666,2.1333333333333333,because,anticonic_caus,none
100,Mark lost his wallet.,Mark does not have money to pay the bill.,2.6666666666666665,9.4,4.133333333333334,5.466666666666667,so,iconic_caus,none
101,John is disappointed.,John lost a bet.,9.533333333333331,1.933333333333333,6.866666666666666,2.933333333333333,because,anticonic_caus,none
101,John lost a bet.,John is disappointed.,1.8,9.466666666666669,5.6,6.6,so,iconic_caus,none
102,Albert broke a leg.,Albert fell down the stairs.,7.8,3.6666666666666665,8.2,2.8666666666666667,after,anticonic_temp,none
102,Albert fell down the stairs.,Albert broke a leg.,1.6666666666666667,7.933333333333334,3.8,8.0,then,iconic_temp,none
103,It is very hot.,The ice cream melts quickly.,6.733333333333333,9.533333333333331,2.933333333333333,4.733333333333333,so,iconic_caus,none
103,The ice cream melts quickly.,It is very hot.,9.533333333333331,4.133333333333334,4.4,3.6,because,anticonic_caus,none
104,Jonathan was craving for a coffee.,Jonathan went to a coffee shop and ordered a coffee.,1.933333333333333,9.8,4.4,8.666666666666666,so,iconic_caus,none
104,Jonathan went to a coffee shop and ordered a coffee.,Jonathan was craving for a coffee.,8.866666666666667,3.866666666666666,7.8,1.7333333333333334,because,anticonic_caus,none
105,Sally decided she wanted a haircut.,Sally made an appointment.,3.733333333333333,9.333333333333334,4.466666666666667,9.066666666666666,so,iconic_caus,none
105,Sally made an appointment.,Sally decided she wanted a haircut.,9.133333333333333,2.466666666666667,7.333333333333333,2.8666666666666667,because,anticonic_caus,none
106,Larry decided to run every night.,Larry has a weight problem.,8.933333333333334,1.933333333333333,4.6,2.066666666666667,because,anticonic_caus,none
106,Larry has a weight problem.,Larry decided to run every night.,1.6,9.6,4.2,3.1333333333333333,so,iconic_caus,none
107,The woman does not have time for chitchat.,The woman has to be at the event in 5 minutes.,9.266666666666667,2.1333333333333333,3.6,3.333333333333333,because,anticonic_caus,none
107,The woman has to be at the event in 5 minutes.,The woman does not have time for chitchat.,3.0,9.333333333333334,2.0,3.733333333333333,so,iconic_caus,none
108,Eric eats too much chocolate.,Eric will probably gain weight.,1.6666666666666667,8.933333333333334,3.733333333333333,4.666666666666667,so,iconic_caus,none
108,Eric will probably gain weight.,Eric eats too much chocolate.,9.2,2.8666666666666667,7.333333333333333,1.8666666666666667,because,anticonic_caus,none
109,Jimmy is hungry.,Jimmy is preparing dinner.,4.0,9.133333333333333,3.733333333333333,3.2666666666666666,so,iconic_caus,none
109,Jimmy is preparing dinner.,Jimmy is hungry.,9.266666666666667,6.266666666666667,4.4,1.933333333333333,because,anticonic_caus,none
110,It is better to wear only a t-shirt to go outside.,The temperature is hot outside.,8.8,2.2,2.8,1.3333333333333333,because,anticonic_caus,none
110,The temperature is hot outside.,It is better to wear only a t-shirt to go outside.,2.466666666666667,9.333333333333334,1.933333333333333,4.2,so,iconic_caus,none
111,Tim stretched for ten minutes.,Tim was about to play basketball.,9.133333333333333,4.533333333333333,3.933333333333333,3.933333333333333,because,anticonic_caus,none
111,Tim was about to play basketball.,Tim stretched for ten minutes.,2.7333333333333334,8.333333333333334,6.733333333333333,3.733333333333333,so,iconic_caus,none
112,John did not sleep well.,John drank a coffee last night.,8.8,2.8,8.4,2.6,because,anticonic_caus,none
112,John drank a coffee last night.,John did not sleep well.,2.933333333333333,8.8,5.2,8.733333333333333,so,iconic_caus,none
113,Lila can find what she wants quickly.,Lila is very well organized.,9.533333333333331,7.466666666666667,4.6,4.933333333333334,because,anticonic_caus,none
113,Lila is very well organized.,Lila can find what she wants quickly.,6.533333333333333,8.8,3.4,4.6,so,iconic_caus,none
114,Sam wished to eat  the stew for supper.,Sam's wife went to buy some meat.,4.0,7.466666666666667,5.866666666666666,5.066666666666666,so,iconic_caus,none
114,Sam's wife went to buy some meat.,Sam wished to eat  the stew for supper.,8.8,3.6666666666666665,6.533333333333333,4.933333333333334,because,anticonic_caus,none
115,The bus driver turned the engine on.,The bus engine started.,1.7333333333333334,8.666666666666666,3.533333333333333,8.6,so,iconic_caus,none
115,The bus engine started.,The bus driver turned the engine on.,8.8,1.6,9.133333333333333,1.8,after,anticonic_temp,none
116,Jack decided to choose anthropology as his major in college.,Jack's interest is to study the human species.,8.933333333333334,6.866666666666666,4.866666666666666,4.933333333333334,because,anticonic_caus,none
116,Jack's interest is to study the human species.,Jack decided to choose anthropology as his major in college.,4.666666666666667,8.933333333333334,6.4,6.2,so,iconic_caus,none
117,Poor people in India were helped by this charity.,This charity donated money to poor people in India.,8.133333333333333,5.733333333333333,7.866666666666666,2.8,because,anticonic_caus,none
117,This charity donated money to poor people in India.,Poor people in India were helped by this charity.,2.8666666666666667,8.133333333333333,4.0,8.333333333333334,then,iconic_temp,none
118,The boy made a mistake in throwing the ball.,The window broke.,6.666666666666667,7.066666666666666,4.066666666666666,7.0,so,iconic_caus,none
118,The window broke.,The boy made a mistake in throwing the ball.,8.533333333333333,3.0,7.533333333333333,2.0,because,anticonic_caus,none
119,The baby cried.,The baby's favourite toy broke.,9.133333333333333,1.2,9.133333333333333,2.8,because,anticonic_caus,none
119,The baby's favourite toy broke.,The baby cried.,1.7333333333333334,9.866666666666667,2.466666666666667,9.4,so,iconic_caus,none
120,Karl washed my sneakers.,My sneakers got dirty.,9.2,1.6666666666666667,9.333333333333334,5.133333333333334,after,anticonic_temp,none
120,My sneakers got dirty.,Karl washed my sneakers.,1.4,9.066666666666666,3.533333333333333,9.133333333333333,then,iconic_temp,none
121,The woman robbed a bank.,The woman went to jail.,1.2,8.6,3.6666666666666665,9.133333333333333,then,iconic_temp,none
121,The woman went to jail.,The woman robbed a bank.,8.733333333333333,1.2666666666666666,8.533333333333333,1.4,because,anticonic_caus,none
122,The child spit the coffee out.,The coffee was bitter.,9.0,2.6666666666666665,6.733333333333333,4.133333333333334,because,anticonic_caus,none
122,The coffee was bitter.,The child spit the coffee out.,2.6,9.4,4.2,6.733333333333333,so,iconic_caus,none
123,Jill did not go to school.,Jill was ill.,9.933333333333334,3.1333333333333333,5.0,3.2666666666666666,because,anticonic_caus,none
123,Jill was ill.,Jill did not go to school.,3.2666666666666666,9.733333333333333,4.0,6.266666666666667,so,iconic_caus,none
124,Lisa became vegetarian.,Lisa wanted to save animals.,9.733333333333333,3.866666666666666,6.466666666666667,4.6,because,anticonic_caus,none
124,Lisa wanted to save animals.,Lisa became vegetarian.,2.6666666666666665,9.333333333333334,4.466666666666667,6.866666666666666,so,iconic_caus,none
125,The doctor gave the patient morphine.,The patient was in pain.,9.0,1.7333333333333334,7.666666666666667,2.333333333333333,because,anticonic_caus,none
125,The patient was in pain.,The doctor gave the patient morphine.,1.4666666666666666,9.4,2.6,7.6,so,iconic_caus,none
126,Luke had a bad accident with his scooter.,Luke is covered in scars.,2.2,8.266666666666667,3.0,3.8,so,iconic_caus,none
126,Luke is covered in scars.,Luke had a bad accident with his scooter.,9.266666666666667,1.8666666666666667,9.2,1.7333333333333334,because,anticonic_caus,none
127,Mike is very tired.,Mike worked all day.,9.333333333333334,2.6,7.066666666666666,2.2666666666666666,because,anticonic_caus,none
127,Mike worked all day.,Mike is very tired.,2.6,9.733333333333333,2.8,6.133333333333334,so,iconic_caus,none
128,The woman adopted a dog.,The woman felt alone.,9.533333333333331,1.8666666666666667,6.066666666666666,2.1333333333333333,because,anticonic_caus,none
128,The woman felt alone.,The woman adopted a dog.,1.8,9.533333333333331,3.066666666666667,8.266666666666667,so,iconic_caus,none
129,Mario and Lili divorced one year ago.,Mario and Lili live in two different houses.,3.1333333333333333,9.4,4.666666666666667,6.466666666666667,so,iconic_caus,none
129,Mario and Lili live in two different houses.,Mario and Lili divorced one year ago.,9.0,2.6666666666666665,7.866666666666666,2.533333333333333,because,anticonic_caus,none
130,Albert fell down the stairs.,The stairs were wet.,9.8,2.6,4.066666666666666,2.466666666666667,because,anticonic_caus,none
130,The stairs were wet.,Albert fell down the stairs.,1.7333333333333334,9.266666666666667,3.8,5.266666666666667,so,iconic_caus,none
131,The school was canceled.,There was a snowstorm.,9.733333333333333,1.1333333333333333,7.933333333333334,4.0,because,anticonic_caus,none
131,There was a snowstorm.,The school was canceled.,1.8666666666666667,8.333333333333334,1.933333333333333,7.8,so,iconic_caus,none
132,The tenants contacted their landlord.,The tenants noticed mold on the bathroom ceiling.,9.2,1.8,8.6,2.4,because,anticonic_caus,none
132,The tenants noticed mold on the bathroom ceiling.,The tenants contacted their landlord.,2.4,8.4,4.533333333333333,8.266666666666667,so,iconic_caus,none
133,The driver ran a red light.,The driver was stopped by the police and was fined.,1.8,9.933333333333334,5.733333333333333,9.8,so,iconic_caus,none
133,The driver was stopped by the police and was fined.,The driver ran a red light.,9.0,2.4,8.133333333333333,2.8,because,anticonic_caus,none
134,John pulled the dog's tail.,The dog bit John.,6.666666666666667,9.4,6.0,9.266666666666667,so,iconic_caus,none
134,The dog bit John.,John pulled the dog's tail.,9.466666666666669,7.4,9.0,6.6,because,anticonic_caus,none
135,The family went on vacation.,The school was on break.,9.466666666666669,2.6,6.866666666666666,2.0,because,anticonic_caus,none
135,The school was on break.,The family went on vacation.,2.2,9.266666666666667,2.7333333333333334,6.133333333333334,so,iconic_caus,none
136,Mom gave the girl an aspirin.,The girl had a fever.,9.466666666666669,2.2666666666666666,4.933333333333334,2.333333333333333,because,anticonic_caus,none
136,The girl had a fever.,Mom gave the girl an aspirin.,1.3333333333333333,9.6,3.866666666666666,7.6,so,iconic_caus,none
137,My friend celebrated with her family.,My friend got a promotion.,9.2,1.3333333333333333,7.533333333333333,2.6,because,anticonic_caus,none
137,My friend got a promotion.,My friend celebrated with her family.,2.066666666666667,9.666666666666666,4.266666666666667,8.933333333333334,so,iconic_caus,none
138,Martina has been vaccinated against the flu.,Martina has less chance of getting the flu.,1.4666666666666666,9.8,4.8,5.8,so,iconic_caus,none
138,Martina has less chance of getting the flu.,Martina has been vaccinated against the flu.,9.933333333333334,2.2,7.2,2.8666666666666667,because,anticonic_caus,none
139,John soon became tired during the hiking.,John's backpack was very heavy.,9.533333333333331,1.8,4.6,2.0,because,anticonic_caus,none
139,John's backpack was very heavy.,John soon became tired during the hiking.,2.7333333333333334,9.533333333333331,3.4,7.733333333333333,so,iconic_caus,none
140,"After the financial crisis, the suicide rate increased significantly.",The financial crisis left many people homeless.,9.466666666666669,3.6666666666666665,6.266666666666667,5.133333333333334,because,anticonic_caus,none
140,The financial crisis left many people homeless.,"After the financial crisis, the suicide rate increased significantly.",5.066666666666666,8.2,6.8,7.933333333333334,so,iconic_caus,none
141,Tom peeled an orange.,Tom wanted to eat an orange.,8.933333333333334,4.2,5.533333333333333,4.133333333333334,because,anticonic_caus,none
141,Tom wanted to eat an orange.,Tom peeled an orange.,4.4,9.133333333333333,5.133333333333334,7.466666666666667,so,iconic_caus,none
142,Tom has a clear understanding of this problem.,Tom successfully solved the problem.,8.333333333333334,9.266666666666667,6.133333333333334,8.533333333333333,so,iconic_caus,none
142,Tom successfully solved the problem.,Tom has a clear understanding of this problem.,9.733333333333333,8.933333333333334,6.266666666666667,3.866666666666666,because,anticonic_caus,none
143,Silvia cannot touch the dough.,Silvia is allergic to yeast.,9.933333333333334,2.7333333333333334,1.8666666666666667,2.466666666666667,because,anticonic_caus,none
143,Silvia is allergic to yeast.,Silvia cannot touch the dough.,1.8,9.2,1.6666666666666667,3.6666666666666665,so,iconic_caus,none
144,Jack felt dizzy.,Jack's pressure level was too low.,9.0,5.866666666666666,6.666666666666667,3.466666666666667,because,anticonic_caus,none
144,Jack's pressure level was too low.,Jack felt dizzy.,4.266666666666667,8.466666666666667,4.2,7.666666666666667,so,iconic_caus,none
145,John hired a skillful carpenter.,John needed to repair the roof of his house.,8.533333333333333,2.6666666666666665,5.133333333333334,2.2666666666666666,because,anticonic_caus,none
145,John needed to repair the roof of his house.,John hired a skillful carpenter.,1.8666666666666667,9.2,3.4,5.4,so,iconic_caus,none
146,Someone called the ambulance.,The man had a heart attack.,9.733333333333333,2.1333333333333333,7.666666666666667,2.466666666666667,because,anticonic_caus,none
146,The man had a heart attack.,Someone called the ambulance.,1.4666666666666666,9.666666666666666,2.6666666666666665,8.933333333333334,so,iconic_caus,none
147,The child hurt his knee.,The child started crying.,1.8666666666666667,9.333333333333334,3.866666666666666,9.066666666666666,so,iconic_caus,none
147,The child started crying.,The child hurt his knee.,9.333333333333334,1.6666666666666667,8.666666666666666,2.7333333333333334,because,anticonic_caus,none
148,John washed his car.,John's car got dirty.,9.533333333333331,1.1333333333333333,6.466666666666667,6.2,because,anticonic_caus,none
148,John's car got dirty.,John washed his car.,1.4666666666666666,9.466666666666669,6.266666666666667,7.933333333333334,so,iconic_caus,none
149,A man accidentally pushed the vase off a counter.,The vase shattered on the floor.,2.066666666666667,9.133333333333333,1.3333333333333333,8.6,so,iconic_caus,none
149,The vase shattered on the floor.,A man accidentally pushed the vase off a counter.,9.866666666666667,2.933333333333333,8.4,1.6,because,anticonic_caus,none
150,It started raining.,The woman who was walking on the street opened her umbrella.,1.6666666666666667,9.933333333333334,4.4,8.0,so,iconic_caus,none
150,The woman who was walking on the street opened her umbrella.,It started raining.,9.266666666666667,1.8,8.8,4.666666666666667,because,anticonic_caus,none
151,The boy lifted his eyes from the book.,There was a loud noise.,9.466666666666669,1.8,7.4,4.533333333333333,because,anticonic_caus,none
151,There was a loud noise.,The boy lifted his eyes from the book.,1.7333333333333334,9.2,3.466666666666667,8.4,so,iconic_caus,none
152,It started raining.,The driver turned the wipers on.,1.8,10.0,4.8,8.533333333333333,so,iconic_caus,none
152,The driver turned the wipers on.,It started raining.,9.533333333333331,1.933333333333333,8.133333333333333,3.533333333333333,because,anticonic_caus,none
153,Sasha noticed that she was out of toilet paper.,Sasha went to the store and bought toilet paper.,2.6666666666666665,9.4,4.466666666666667,7.466666666666667,so,iconic_caus,none
153,Sasha went to the store and bought toilet paper.,Sasha noticed that she was out of toilet paper.,8.8,3.466666666666667,6.933333333333334,2.2,because,anticonic_caus,none
154,The milk got sour.,The milk was left outside the fridge overnight.,9.2,2.8666666666666667,8.933333333333334,2.6,because,anticonic_caus,none
154,The milk was left outside the fridge overnight.,The milk got sour.,1.8666666666666667,9.533333333333331,3.6,9.666666666666666,then,iconic_temp,none
155,The man turned down the radio volume.,The radio was on and the man could not hear what the woman was saying.,9.066666666666666,5.0,5.6,3.8,because,anticonic_caus,none
155,The radio was on and the man could not hear what the woman was saying.,The man turned down the radio volume.,4.666666666666667,7.333333333333333,5.266666666666667,5.333333333333333,so,iconic_caus,none
156,The meat in the fridge spoiled.,The power was out for days.,9.333333333333334,2.533333333333333,9.4,2.4,after,anticonic_temp,none
156,The power was out for days.,The meat in the fridge spoiled.,2.533333333333333,9.933333333333334,5.4,8.4,so,iconic_caus,none
157,A flower grew.,The gardener planted a seed.,9.6,1.0666666666666669,9.466666666666669,2.533333333333333,because,anticonic_caus,none
157,The gardener planted a seed.,A flower grew.,2.6666666666666665,8.2,5.133333333333334,9.8,then,iconic_temp,none
158,The man robbed a gas station.,The man was arrested and went to jail.,1.933333333333333,9.666666666666666,5.933333333333334,9.2,so,iconic_caus,none
158,The man was arrested and went to jail.,The man robbed a gas station.,8.2,1.7333333333333334,8.333333333333334,1.4666666666666666,after,anticonic_temp,none
159,Jake put his clothes in the washing machine.,Jake's clothes got dirty.,9.066666666666666,1.4,7.8,2.0,because,anticonic_caus,none
159,Jake's clothes got dirty.,Jake put his clothes in the washing machine.,1.2666666666666666,9.8,3.533333333333333,8.933333333333334,so,iconic_caus,none
160,Alice did not wake up.,Alice missed her flight.,1.8,9.0,2.8666666666666667,8.0,so,iconic_caus,none
160,Alice missed her flight.,Alice did not wake up.,9.466666666666669,2.333333333333333,7.266666666666667,2.066666666666667,because,anticonic_caus,none
161,It was winter but the girl didn't wear her sweater.,The girl caught a cold.,1.8666666666666667,8.333333333333334,5.733333333333333,7.666666666666667,so,iconic_caus,none
161,The girl caught a cold.,It was winter but the girl didn't wear her sweater.,6.533333333333333,2.1333333333333333,3.4,2.1333333333333333,because,anticonic_caus,none
162,A search party was assembled.,The man got lost in the woods.,9.933333333333334,1.8,9.0,2.6,because,anticonic_caus,none
162,The man got lost in the woods.,A search party was assembled.,1.3333333333333333,9.266666666666667,3.8,8.866666666666667,so,iconic_caus,none
163,Ted had a hangover.,Ted went out drinking.,9.8,2.2666666666666666,9.0,3.066666666666667,because,anticonic_caus,none
163,Ted went out drinking.,Ted had a hangover.,2.333333333333333,9.2,3.533333333333333,9.466666666666669,then,iconic_temp,none
164,Alice ate the last cookie and left the jar empty.,Bob opened the jar to get a cookie and was frustrated.,2.6,6.6,5.933333333333334,9.333333333333334,then,iconic_temp,none
164,Bob opened the jar to get a cookie and was frustrated.,Alice ate the last cookie and left the jar empty.,8.866666666666667,1.933333333333333,7.666666666666667,3.466666666666667,because,anticonic_caus,none
165,Jimmy left the tray empty.,Jimmy took the last piece of cake from the tray.,7.4,3.1333333333333333,7.466666666666667,1.6,after,anticonic_temp,none
165,Jimmy took the last piece of cake from the tray.,Jimmy left the tray empty.,1.4,8.8,3.1333333333333333,8.2,so,iconic_caus,none
166,The doctor prescribed an antihistamine.,Tom is suffering from acute allergies.,9.133333333333333,4.4,4.666666666666667,2.1333333333333333,because,anticonic_caus,none
166,Tom is suffering from acute allergies.,The doctor prescribed an antihistamine.,1.4666666666666666,9.133333333333333,5.2,6.4,so,iconic_caus,none
167,People killed the dodo for the meat.,The dodo went extinct in the last century.,2.0,8.733333333333333,2.933333333333333,7.533333333333333,so,iconic_caus,none
167,The dodo went extinct in the last century.,People killed the dodo for the meat.,9.8,2.8,7.666666666666667,2.8,because,anticonic_caus,none
168,The baby with rash all over his back suffered from roseola.,The doctor prescribed antipyretics and antiviral drugs.,3.6,8.733333333333333,5.4,7.0,so,iconic_caus,none
168,The doctor prescribed antipyretics and antiviral drugs.,The baby with rash all over his back suffered from roseola.,8.733333333333333,1.933333333333333,7.466666666666667,2.933333333333333,because,anticonic_caus,none
169,The government introduced policies to promote tourism.,Tourists got a discount for travel.,2.933333333333333,9.266666666666667,5.666666666666667,7.733333333333333,so,iconic_caus,none
169,Tourists got a discount for travel.,The government introduced policies to promote tourism.,8.8,2.6666666666666665,9.533333333333331,2.066666666666667,after,anticonic_temp,none
170,Jack murdered his boss.,Jack was taken away by the police.,2.1333333333333333,9.733333333333333,5.133333333333334,8.2,so,iconic_caus,none
170,Jack was taken away by the police.,Jack murdered his boss.,9.266666666666667,2.466666666666667,9.2,2.2,because,anticonic_caus,none
171,Tom has started eating less junk food.,Tom's weight has decreased.,2.4,8.933333333333334,3.8,6.133333333333334,so,iconic_caus,none
171,Tom's weight has decreased.,Tom has started eating less junk food.,9.666666666666666,4.4,7.066666666666666,3.2666666666666666,because,anticonic_caus,none
172,Authorities declared a global lockdown.,Infectious diseases continued to sprawl.,8.933333333333334,1.6666666666666667,9.533333333333331,6.133333333333334,after,anticonic_temp,none
172,Infectious diseases continued to sprawl.,Authorities declared a global lockdown.,3.6666666666666665,9.733333333333333,6.666666666666667,8.066666666666666,so,iconic_caus,none
173,Tom is a magician.,Tom is good at doing tricks.,7.533333333333333,9.2,3.0,3.066666666666667,so,iconic_caus,none
173,Tom is good at doing tricks.,Tom is a magician.,9.533333333333331,6.533333333333333,3.1333333333333333,3.8,because,anticonic_caus,none
174,John has been away from home for several months,John has joined a long-term meeting abroad.,7.666666666666667,4.533333333333333,3.533333333333333,1.5333333333333334,because,anticonic_caus,none
174,John has joined a long-term meeting abroad.,John has been away from home for several months,4.666666666666667,8.0,2.533333333333333,4.666666666666667,so,iconic_caus,none
175,Sheep easily run away.,The shepherd made a stronger fence around their sheepfold,1.8,9.333333333333334,2.533333333333333,5.666666666666667,so,iconic_caus,none
175,The shepherd made a stronger fence around their sheepfold,Sheep easily run away.,8.933333333333334,1.7333333333333334,5.933333333333334,1.5333333333333334,because,anticonic_caus,none
176,Tom is entering adolescence.,Tom's body is changing.,5.0,7.066666666666666,4.066666666666666,2.533333333333333,so,iconic_caus,none
176,Tom's body is changing.,Tom is entering adolescence.,9.533333333333331,7.066666666666666,6.733333333333333,4.266666666666667,because,anticonic_caus,none
177,Luke swam in the sea.,There is some salt on Luke's body.,3.4,9.2,4.866666666666666,6.2,so,iconic_caus,none
177,There is some salt on Luke's body.,Luke swam in the sea.,8.666666666666666,4.133333333333334,8.133333333333333,1.6666666666666667,because,anticonic_caus,none
178,Alice has become a physicist.,Alice has studied physics for decades.,8.733333333333333,6.6,8.533333333333333,1.6,because,anticonic_caus,none
178,Alice has studied physics for decades.,Alice has become a physicist.,5.6,7.533333333333333,3.933333333333333,7.066666666666666,so,iconic_caus,none
179,John has allergic reactions to lobsters.,John must avoid lobsters.,2.6666666666666665,9.666666666666666,4.2,8.4,so,iconic_caus,none
179,John must avoid lobsters.,John has allergic reactions to lobsters.,9.466666666666669,2.1333333333333333,6.0,3.6,because,anticonic_caus,none
180,Tom works in a hot environment.,Tom's job is in charge of the furnace in the ironworks.,8.933333333333334,3.933333333333333,1.8,2.533333333333333,because,anticonic_caus,none
180,Tom's job is in charge of the furnace in the ironworks.,Tom works in a hot environment.,2.8,9.2,2.2666666666666666,3.4,so,iconic_caus,none
181,John decided to become a pediatrician.,John loves children.,8.8,2.466666666666667,2.1333333333333333,3.2,because,anticonic_caus,none
181,John loves children.,John decided to become a pediatrician.,2.6,8.6,3.8,4.8,so,iconic_caus,none
182,Mary buys a lot of berries.,Mary likes eating berries.,9.666666666666666,4.866666666666666,3.8,4.8,because,anticonic_caus,none
182,Mary likes eating berries.,Mary buys a lot of berries.,6.466666666666667,10.0,4.6,3.8,so,iconic_caus,none
183,Tom hardly drinks water.,Tom suffers from kidney stones.,3.066666666666667,8.466666666666667,3.733333333333333,5.4,so,iconic_caus,none
183,Tom suffers from kidney stones.,Tom hardly drinks water.,8.066666666666666,3.933333333333333,4.066666666666666,2.6,because,anticonic_caus,none
184,Iris drinks tea.,Iris is thirsty.,9.666666666666666,3.066666666666667,3.4,2.2,because,anticonic_caus,none
184,Iris is thirsty.,Iris drinks tea.,1.933333333333333,9.4,2.8,7.4,so,iconic_caus,none
185,The child broke the flowerpot.,The mother scolded the child.,2.6,8.066666666666666,3.1333333333333333,9.533333333333331,then,iconic_temp,none
185,The mother scolded the child.,The child broke the flowerpot.,9.0,5.866666666666666,9.066666666666666,4.466666666666667,after,anticonic_temp,none
186,It was cold outside.,Peter put on his jacket before leaving.,1.4666666666666666,9.666666666666666,3.2,5.266666666666667,so,iconic_caus,none
186,Peter put on his jacket before leaving.,It was cold outside.,8.533333333333333,3.2,3.2666666666666666,2.466666666666667,because,anticonic_caus,none
187,Carmen wanted to adopt a dog.,Carmen went to the kennel.,5.866666666666666,8.8,6.666666666666667,6.933333333333334,so,iconic_caus,none
187,Carmen went to the kennel.,Carmen wanted to adopt a dog.,8.733333333333333,4.466666666666667,6.2,7.533333333333333,because,anticonic_caus,none
188,Luke crashed into Mike's car.,Mike's car was damaged.,1.6666666666666667,8.466666666666667,2.933333333333333,7.266666666666667,so,iconic_caus,none
188,Mike's car was damaged.,Luke crashed into Mike's car.,9.0,1.8,9.933333333333334,1.7333333333333334,after,anticonic_temp,none
189,Jey and Simona fell in love.,Jey and Simona have decided to get married.,2.8,9.466666666666669,2.1333333333333333,6.733333333333333,so,iconic_caus,none
189,Jey and Simona have decided to get married.,Jey and Simona fell in love.,8.733333333333333,1.933333333333333,9.0,2.0,after,anticonic_temp,none
190,Sara missed the train.,Sara was late for class.,3.866666666666666,9.266666666666667,3.2,9.2,so,iconic_caus,none
190,Sara was late for class.,Sara missed the train.,9.266666666666667,3.1333333333333333,9.0,4.2,because,anticonic_caus,none
191,Matteo asked for a loan from the bank.,Matteo wanted to buy a new house.,9.133333333333333,2.8666666666666667,6.4,5.133333333333334,because,anticonic_caus,none
191,Matteo wanted to buy a new house.,Matteo asked for a loan from the bank.,2.933333333333333,9.8,5.866666666666666,6.8,so,iconic_caus,none
192,Kevin broke his arm.,The doctor bandaged Kevin's arm.,2.533333333333333,9.533333333333331,3.533333333333333,8.2,so,iconic_caus,none
192,The doctor bandaged Kevin's arm.,Kevin broke his arm.,9.066666666666666,1.5333333333333334,7.466666666666667,1.8,because,anticonic_caus,none
193,Marta is studying law.,Marta wants to become a lawyer.,9.2,5.8,5.266666666666667,8.266666666666667,because,anticonic_caus,none
193,Marta wants to become a lawyer.,Marta is studying law.,7.933333333333334,9.866666666666667,2.8666666666666667,3.4,so,iconic_caus,none
194,It was very hot in Luca's room.,Luca opened the window.,3.0,9.666666666666666,3.6666666666666665,9.0,so,iconic_caus,none
194,Luca opened the window.,It was very hot in Luca's room.,9.333333333333334,3.8,4.733333333333333,3.066666666666667,because,anticonic_caus,none
195,Martina cooked the pasta.,Martina was hungry.,9.333333333333334,3.533333333333333,4.333333333333333,5.2,because,anticonic_caus,none
195,Martina was hungry.,Martina cooked the pasta.,3.2,9.2,4.466666666666667,6.933333333333334,so,iconic_caus,none
196,The dog barked at the postman.,The postman got scared.,2.8,9.266666666666667,3.733333333333333,9.333333333333334,then,iconic_temp,none
196,The postman got scared.,The dog barked at the postman.,9.133333333333333,3.4,7.6,2.8,because,anticonic_caus,none
197,The child thinks that a monster comes out of his closet at night.,The child wants to sleep with the light on at night.,3.733333333333333,9.733333333333333,4.8,5.6,so,iconic_caus,none
197,The child wants to sleep with the light on at night.,The child thinks that a monster comes out of his closet at night.,9.4,2.4,4.933333333333334,1.8,because,anticonic_caus,none
198,Grandma is preparing Christmas lunch.,The whole family will celebrate Christmas at grandma's house.,9.733333333333333,8.6,4.466666666666667,8.933333333333334,because,anticonic_caus,none
198,The whole family will celebrate Christmas at grandma's house.,Grandma is preparing Christmas lunch.,9.266666666666667,9.8,5.333333333333333,6.4,so,iconic_caus,none
199,England has a new king.,The king of England abdicated.,6.533333333333333,4.266666666666667,7.066666666666666,3.0,after,anticonic_temp,none
199,The king of England abdicated.,England has a new king.,2.6666666666666665,8.6,3.4,7.133333333333334,so,iconic_caus,none
200,George plugged the phone charger in.,George took his phone off the charger.,3.2666666666666666,2.466666666666667,3.0,5.066666666666666,then,iconic_temp,none
200,George took his phone off the charger.,George plugged the phone charger in.,3.333333333333333,2.2,4.2,4.266666666666667,then,iconic_temp,none
